taxonID,locality,countryCode,occurrenceStatus,threatStatus,source
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Denmark,DK,present,VU,Wind & Phil (2004)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Estonia,EE,present,LC,Anu Tiitsaar (pers.comm.)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Spain,ES,present,NE,Verdú & Galante (2009) |  Verdú et al. (2011)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Finland,FI,present,NT,Kaitila et al. (2010)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Croatia,HR,present,NT,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Hungary,HU,present,EN,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Liechtenstein,LI,present,"",
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Lithuania,LT,present,LC,Rašomavičius (2007)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Luxembourg,LU,present,CR,Mestdagh et al. (2018)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Latvia,LV,present,"",
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Netherlands,NL,absent,?,Bos et al. (2006)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Norway,NO,present,LC,Henriksen & Hilmo (2015)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Poland,PL,present,NT,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Romania,RO,present,VU,Rakosy (2002)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Serbia,RS,present,DD,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Sweden,SE,present,NT,Ahrné et al. (2015)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Slovenia,SI,present,VU,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Slovakia,SK,present,LC,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4,Ukraine,UA,present,NT,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7,Albania,AL,present,VU,Anonymous (2013)
butterflies-europe-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7,Bosnia and Herzegovina,BA,present,NT,Đug (2013)
butterflies-europe-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7,Greece,GR,present,NT,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7,Croatia,HR,present,VU,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:da56ee57ec262f7f2590189c4856c8e7,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Andorra,AD,present,LC,Dantart & Jubany (2012)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Albania,AL,present,?,Anonymous (2013)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Austria,AT,present,LC,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Bosnia and Herzegovina,BA,present,LC,Đug (2013)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Belgium,BE,present,LC,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Belarus,BY,present,?,Kulak & Yakovlev (2018)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Switzerland,CH,present,LC,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Cyprus,CY,present,"",
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Czech Republic,CZ,present,NE,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Germany,DE,present,LC,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Denmark,DK,present,LC,Wind & Phil (2004)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Estonia,EE,present,LC,Anu Tiitsaar (pers.comm.)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Spain,ES,present,NE,Verdú & Galante (2009) |  Verdú et al. (2011)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Finland,FI,present,LC,Kaitila et al. (2010)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,United Kingdom,GB,present,LC,Fox et al. (2011)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Croatia,HR,present,LC,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Hungary,HU,present,LC,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Ireland,IE,present,LC,Regan et al. (2010)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Lithuania,LT,present,LC,Rašomavičius (2007)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Luxembourg,LU,present,LC,Mestdagh et al. (2018)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Latvia,LV,present,"",
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Canary Islands,SP,present,"",
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Madeira,PT,present,"",
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Malta,MT,present,"",
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Netherlands,NL,present,LC,Bos et al. (2006)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Norway,NO,present,LC,Henriksen & Hilmo (2015)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Poland,PL,present,LC,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Portugal,PT,present,"",
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Romania,RO,present,LC,Rakosy (2002)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Sweden,SE,present,LC,Ahrné et al. (2015)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Slovenia,SI,present,LC,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Slovakia,SK,present,LC,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:976bee108c08139329270cfbefe153ab,Ukraine,UA,present,LC,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Albania,AL,present,?,Anonymous (2013)
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Austria,AT,absent,?,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Bosnia and Herzegovina,BA,present,LC,Đug (2013)
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Cyprus,CY,present,"",
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Czech Republic,CZ,absent,?,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Croatia,HR,present,DD,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Hungary,HU,present,LC,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Romania,RO,present,VU,Rakosy (2002)
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Slovakia,SK,present,EN,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:8bb88f50dc528d0e8a1cdad6e360bb9a,Ukraine,UA,present,LC,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:10662b3a93b6811636c9835db4e617f4,Greece,GR,present,NT,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Andorra,AD,present,LC,Dantart & Jubany (2012)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Albania,AL,present,?,Anonymous (2013)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Austria,AT,present,LC,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Bosnia and Herzegovina,BA,present,LC,Đug (2013)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Belgium,BE,present,LC,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Belarus,BY,present,?,Kulak & Yakovlev (2018)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Switzerland,CH,present,LC,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Czech Republic,CZ,present,NE,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Germany,DE,present,LC,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Denmark,DK,present,VU,Wind & Phil (2004)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Estonia,EE,present,LC,Anu Tiitsaar (pers.comm.)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Spain,ES,present,NE,Verdú & Galante (2009) |  Verdú et al. (2011)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Croatia,HR,present,LC,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Hungary,HU,present,LC,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Liechtenstein,LI,present,"",
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Lithuania,LT,present,LC,Rašomavičius (2007)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Luxembourg,LU,present,LC,Mestdagh et al. (2018)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Latvia,LV,present,"",
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Netherlands,NL,present,VU,Bos et al. (2006)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Poland,PL,present,LC,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Portugal,PT,present,"",
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Romania,RO,present,NT,Rakosy (2002)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Slovenia,SI,present,LC,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Slovakia,SK,present,LC,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:f557231bfab98e0abba8063caecbb744,Ukraine,UA,present,LC,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Andorra,AD,present,LC,Dantart & Jubany (2012)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Albania,AL,present,?,Anonymous (2013)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Austria,AT,present,NT,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Bosnia and Herzegovina,BA,present,LC,Đug (2013)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Belgium,BE,present,CR,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Belarus,BY,present,?,Kulak & Yakovlev (2018)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Switzerland,CH,present,NT,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Czech Republic,CZ,present,NT,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Germany,DE,present,NT,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Denmark,DK,present,NT,Wind & Phil (2004)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Estonia,EE,present,LC,Anu Tiitsaar (pers.comm.)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Spain,ES,present,NE,Verdú & Galante (2009) |  Verdú et al. (2011)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Finland,FI,present,LC,Kaitila et al. (2010)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Croatia,HR,present,LC,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Hungary,HU,present,NT,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Lithuania,LT,present,LC,Rašomavičius (2007)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Luxembourg,LU,absent,?,Mestdagh et al. (2018)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Latvia,LV,present,"",
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Norway,NO,present,LC,Henriksen & Hilmo (2015)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Poland,PL,present,LC,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Portugal,PT,present,"",
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Romania,RO,present,NT,Rakosy (2002)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Sweden,SE,present,LC,Ahrné et al. (2015)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Slovenia,SI,present,LC,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:fc6f09f84ca63fc3641a7294fba16936,Slovakia,SK,present,LC,Hernik Kalivoda (pers. comm.)
