raw_speciesname_europe,RLCNum_species,raw_country_code,raw_red_list_category,Country.x,RLCNum,Country.y,EU,Area,Npeople,sqrtArea
Lampides boeticus,2.5833333333333335,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Lampides boeticus,2.5833333333333335,BA,NT,Bosnia and Herzegovina,20,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Lampides boeticus,2.5833333333333335,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Lampides boeticus,2.5833333333333335,CH,NtA,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Lampides boeticus,2.5833333333333335,CY,No Red List available,,,Cyprus,EU,9251,1179551,96.18211892030659
Lampides boeticus,2.5833333333333335,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Lampides boeticus,2.5833333333333335,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Lampides boeticus,2.5833333333333335,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Lampides boeticus,2.5833333333333335,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Lampides boeticus,2.5833333333333335,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Lampides boeticus,2.5833333333333335,MA_AZ,No Red List available,,,,,,,
Lampides boeticus,2.5833333333333335,MA_CA,No Red List available,,,,,,,
Lampides boeticus,2.5833333333333335,MA_MA,No Red List available,,,,,,,
Lampides boeticus,2.5833333333333335,MD,No Red List available,,,Moldova,,33846,4051212,183.97282408007982
Lampides boeticus,2.5833333333333335,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Lampides boeticus,2.5833333333333335,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Lampides boeticus,2.5833333333333335,MT,No Red List available,,,Malta,EU,316,430835,17.776388834631177
Lampides boeticus,2.5833333333333335,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Lampides boeticus,2.5833333333333335,RS,NE,,,Serbia,,88361,8790574,297.25578211365377
Lampides boeticus,2.5833333333333335,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Lampides boeticus,2.5833333333333335,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Lasiommata maera,7.25,AD,LC,Andorra,1,Andorra,,468,76965,21.633307652783937
Lasiommata maera,7.25,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Lasiommata maera,7.25,AT,LC,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Lasiommata maera,7.25,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Lasiommata maera,7.25,BE,VU,Belgium,30,Belgium,EU,30528,11429336,174.72263734273244
Lasiommata maera,7.25,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Lasiommata maera,7.25,BY,Unknown,Belarus,1,Belarus,,207600,9468338,455.6314299957807
Lasiommata maera,7.25,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Lasiommata maera,7.25,CY,No Red List available,,,Cyprus,EU,9251,1179551,96.18211892030659
Lasiommata maera,7.25,CZ,NT,Czech Republic,20,Czech Republic,EU,78866,10618303,280.8309099796531
Lasiommata maera,7.25,DE,NT,Germany,20,Germany,EU,357168,82114224,597.6353403205002
Lasiommata maera,7.25,EE,LC,Estonia,1,Estonia,EU,45339,1309632,212.9295658193103
Lasiommata maera,7.25,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Lasiommata maera,7.25,FI,LC,Finland,1,Finland,EU,338145,5523231,581.5023645695691
Lasiommata maera,7.25,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Lasiommata maera,7.25,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Lasiommata maera,7.25,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Lasiommata maera,7.25,HU,LC,Hungary,1,Hungary,EU,93030,9721559,305.00819661117305
Lasiommata maera,7.25,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Lasiommata maera,7.25,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Lasiommata maera,7.25,LT,LC,Lithuania,1,Lithuania,EU,65300,2890297,255.53864678361276
Lasiommata maera,7.25,LU,CR,Luxembourg,80,Luxembourg,EU,2428,583455,49.27473997901968
Lasiommata maera,7.25,LV,No Red List available,,,Latvia,EU,64589,1949670,254.14366016094127
Lasiommata maera,7.25,MD,No Red List available,,,Moldova,,33846,4051212,183.97282408007982
Lasiommata maera,7.25,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Lasiommata maera,7.25,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Lasiommata maera,7.25,NO,LC,Norway,1,Norway,,385178,5305383,620.6271022119482
Lasiommata maera,7.25,PL,VU,Poland,30,Poland,EU,312685,38170712,559.1824389231122
Lasiommata maera,7.25,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Lasiommata maera,7.25,RO,LC,,,Romania,EU,238392,19679306,488.2540322414143
Lasiommata maera,7.25,RS,LC,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Lasiommata maera,7.25,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Lasiommata maera,7.25,SE,LC,Sweden,1,Sweden,EU,449964,9910701,670.7935598975291
Lasiommata maera,7.25,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Lasiommata maera,7.25,SK,LC,Slovakia,1,Slovakia,EU,49036,5447662,221.44073699299324
Lasiommata maera,7.25,UA,LC,Ukraine,1,Ukraine,,603628,44222947,776.9350037165271
Lasiommata megera,4.774193548387097,AD,LC,Andorra,1,Andorra,,468,76965,21.633307652783937
Lasiommata megera,4.774193548387097,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Lasiommata megera,4.774193548387097,AT,LC,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Lasiommata megera,4.774193548387097,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Lasiommata megera,4.774193548387097,BE,LC,Belgium,1,Belgium,EU,30528,11429336,174.72263734273244
Lasiommata megera,4.774193548387097,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Lasiommata megera,4.774193548387097,BY,Unknown,Belarus,1,Belarus,,207600,9468338,455.6314299957807
Lasiommata megera,4.774193548387097,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Lasiommata megera,4.774193548387097,CY,No Red List available,,,Cyprus,EU,9251,1179551,96.18211892030659
Lasiommata megera,4.774193548387097,CZ,NE,Czech Republic,1,Czech Republic,EU,78866,10618303,280.8309099796531
Lasiommata megera,4.774193548387097,DE,LC,Germany,1,Germany,EU,357168,82114224,597.6353403205002
Lasiommata megera,4.774193548387097,DK,LC,Denmark,1,Denmark,EU,44493,5733551,210.93363885355035
Lasiommata megera,4.774193548387097,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Lasiommata megera,4.774193548387097,FI,EN,Finland,50,Finland,EU,338145,5523231,581.5023645695691
Lasiommata megera,4.774193548387097,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Lasiommata megera,4.774193548387097,GB,NT,United Kingdom,20,United Kingdom,EU,244820,66181585,494.79288596340996
Lasiommata megera,4.774193548387097,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Lasiommata megera,4.774193548387097,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Lasiommata megera,4.774193548387097,HU,LC,Hungary,1,Hungary,EU,93030,9721559,305.00819661117305
Lasiommata megera,4.774193548387097,IE,EN,Ireland,50,Ireland,EU,70273,4761657,265.09055056716
Lasiommata megera,4.774193548387097,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Lasiommata megera,4.774193548387097,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Lasiommata megera,4.774193548387097,LT,LC,Lithuania,1,Lithuania,EU,65300,2890297,255.53864678361276
Lasiommata megera,4.774193548387097,LU,LC,Luxembourg,1,Luxembourg,EU,2428,583455,49.27473997901968
Lasiommata megera,4.774193548387097,LV,No Red List available,,,Latvia,EU,64589,1949670,254.14366016094127
Lasiommata megera,4.774193548387097,MD,No Red List available,,,Moldova,,33846,4051212,183.97282408007982
Lasiommata megera,4.774193548387097,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Lasiommata megera,4.774193548387097,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Lasiommata megera,4.774193548387097,MT,No Red List available,,,Malta,EU,316,430835,17.776388834631177
Lasiommata megera,4.774193548387097,NL,LC,Netherlands,1,Netherlands,EU,41198,17035938,202.97290459566273
Lasiommata megera,4.774193548387097,NO,LC,Norway,1,Norway,,385178,5305383,620.6271022119482
Lasiommata megera,4.774193548387097,PL,LC,Poland,1,Poland,EU,312685,38170712,559.1824389231122
Lasiommata megera,4.774193548387097,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Lasiommata megera,4.774193548387097,RO,LC,,,Romania,EU,238392,19679306,488.2540322414143
Lasiommata megera,4.774193548387097,RS,LC,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Lasiommata megera,4.774193548387097,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Lasiommata megera,4.774193548387097,SE,LC,Sweden,1,Sweden,EU,449964,9910701,670.7935598975291
Lasiommata megera,4.774193548387097,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Lasiommata megera,4.774193548387097,SK,LC,Slovakia,1,Slovakia,EU,49036,5447662,221.44073699299324
Lasiommata megera,4.774193548387097,UA,LC,Ukraine,1,Ukraine,,603628,44222947,776.9350037165271
Lasiommata paramegaera,1,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Lasiommata paramegaera,1,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Lasiommata petropolitana,12.833333333333334,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Lasiommata petropolitana,12.833333333333334,AT,LC,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Lasiommata petropolitana,12.833333333333334,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Lasiommata petropolitana,12.833333333333334,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Lasiommata petropolitana,12.833333333333334,BY,CR,Belarus,80,Belarus,,207600,9468338,455.6314299957807
Lasiommata petropolitana,12.833333333333334,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Lasiommata petropolitana,12.833333333333334,CZ,RE,Czech Republic,100,Czech Republic,EU,78866,10618303,280.8309099796531
Lasiommata petropolitana,12.833333333333334,DE,VU,Germany,30,Germany,EU,357168,82114224,597.6353403205002
Lasiommata petropolitana,12.833333333333334,EE,LC,Estonia,1,Estonia,EU,45339,1309632,212.9295658193103
Lasiommata petropolitana,12.833333333333334,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Lasiommata petropolitana,12.833333333333334,FI,LC,Finland,1,Finland,EU,338145,5523231,581.5023645695691
Lasiommata petropolitana,12.833333333333334,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Lasiommata petropolitana,12.833333333333334,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Lasiommata petropolitana,12.833333333333334,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Lasiommata petropolitana,12.833333333333334,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Lasiommata petropolitana,12.833333333333334,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Lasiommata petropolitana,12.833333333333334,LT,DD,Lithuania,1,Lithuania,EU,65300,2890297,255.53864678361276
Lasiommata petropolitana,12.833333333333334,LV,No Red List available,,,Latvia,EU,64589,1949670,254.14366016094127
Lasiommata petropolitana,12.833333333333334,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Lasiommata petropolitana,12.833333333333334,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Lasiommata petropolitana,12.833333333333334,NO,LC,Norway,1,Norway,,385178,5305383,620.6271022119482
Lasiommata petropolitana,12.833333333333334,PL,VU,Poland,30,Poland,EU,312685,38170712,559.1824389231122
Lasiommata petropolitana,12.833333333333334,RS,NT,Serbia,20,Serbia,,88361,8790574,297.25578211365377
Lasiommata petropolitana,12.833333333333334,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Lasiommata petropolitana,12.833333333333334,SE,LC,Sweden,1,Sweden,EU,449964,9910701,670.7935598975291
Lasiommata petropolitana,12.833333333333334,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Lasiommata petropolitana,12.833333333333334,SK,VU,Slovakia,30,Slovakia,EU,49036,5447662,221.44073699299324
Lasiommata petropolitana,12.833333333333334,UA,DD,Ukraine,1,Ukraine,,603628,44222947,776.9350037165271
Leptidea duponcheli,10.571428571428571,AL,VU,Albania,30,Albania,,28748,2930187,169.55235179731363
Leptidea duponcheli,10.571428571428571,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Leptidea duponcheli,10.571428571428571,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Leptidea duponcheli,10.571428571428571,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Leptidea duponcheli,10.571428571428571,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Leptidea duponcheli,10.571428571428571,RS,NT,Serbia,20,Serbia,,88361,8790574,297.25578211365377
Leptidea duponcheli,10.571428571428571,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Leptidea duponcheli,10.571428571428571,UA,NT,Ukraine,20,Ukraine,,603628,44222947,776.9350037165271
Leptidea juvernica,4.857142857142857,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Leptidea juvernica,4.857142857142857,AT,DD,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Leptidea juvernica,4.857142857142857,BA,Unknown,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Leptidea juvernica,4.857142857142857,BE,DD,Belgium,1,Belgium,EU,30528,11429336,174.72263734273244
Leptidea juvernica,4.857142857142857,BG,VU,Bulgaria,30,Bulgaria,EU,110994,7084571,333.15762035409006
Leptidea juvernica,4.857142857142857,BY,Unknown,Belarus,1,Belarus,,207600,9468338,455.6314299957807
Leptidea juvernica,4.857142857142857,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Leptidea juvernica,4.857142857142857,CZ,NE,Czech Republic,1,Czech Republic,EU,78866,10618303,280.8309099796531
Leptidea juvernica,4.857142857142857,DE,DD,Germany,1,Germany,EU,357168,82114224,597.6353403205002
Leptidea juvernica,4.857142857142857,DK,CR,Denmark,80,Denmark,EU,44493,5733551,210.93363885355035
Leptidea juvernica,4.857142857142857,EE,LC,Estonia,1,Estonia,EU,45339,1309632,212.9295658193103
Leptidea juvernica,4.857142857142857,FI,LC,Finland,1,Finland,EU,338145,5523231,581.5023645695691
Leptidea juvernica,4.857142857142857,FR,Unknown,France,1,France,EU,551394,64979548,742.559088557941
Leptidea juvernica,4.857142857142857,GB,NtA,United Kingdom,1,United Kingdom,EU,244820,66181585,494.79288596340996
Leptidea juvernica,4.857142857142857,GR,Unknown,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Leptidea juvernica,4.857142857142857,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Leptidea juvernica,4.857142857142857,HU,DD,Hungary,1,Hungary,EU,93030,9721559,305.00819661117305
Leptidea juvernica,4.857142857142857,IE,LC,Ireland,1,Ireland,EU,70273,4761657,265.09055056716
Leptidea juvernica,4.857142857142857,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Leptidea juvernica,4.857142857142857,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Leptidea juvernica,4.857142857142857,LT,LC,Lithuania,1,Lithuania,EU,65300,2890297,255.53864678361276
Leptidea juvernica,4.857142857142857,LU,NE,Luxembourg,1,Luxembourg,EU,2428,583455,49.27473997901968
Leptidea juvernica,4.857142857142857,LV,No Red List available,,,Latvia,EU,64589,1949670,254.14366016094127
Leptidea juvernica,4.857142857142857,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Leptidea juvernica,4.857142857142857,NO,LC,Norway,1,Norway,,385178,5305383,620.6271022119482
Leptidea juvernica,4.857142857142857,PL,LC,Poland,1,Poland,EU,312685,38170712,559.1824389231122
Leptidea juvernica,4.857142857142857,RO,DD,,,Romania,EU,238392,19679306,488.2540322414143
Leptidea juvernica,4.857142857142857,RS,DD,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Leptidea juvernica,4.857142857142857,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Leptidea juvernica,4.857142857142857,SE,LC,Sweden,1,Sweden,EU,449964,9910701,670.7935598975291
Leptidea juvernica,4.857142857142857,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Leptidea juvernica,4.857142857142857,SK,LC,Slovakia,1,Slovakia,EU,49036,5447662,221.44073699299324
Leptidea juvernica,4.857142857142857,UA,LC,Ukraine,1,Ukraine,,603628,44222947,776.9350037165271
Leptidea morsei,52.2,AT,EN,Austria,50,Austria,EU,83858,8735453,289.5824580322503
Leptidea morsei,52.2,BA,CR,Bosnia and Herzegovina,80,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Leptidea morsei,52.2,CZ,RE,Czech Republic,100,Czech Republic,EU,78866,10618303,280.8309099796531
Leptidea morsei,52.2,HR,VU,Croatia,30,Croatia,EU,56594,4189353,237.8949347926517
Leptidea morsei,52.2,HU,CR,Hungary,80,Hungary,EU,93030,9721559,305.00819661117305
Leptidea morsei,52.2,MD,No Red List available,,,Moldova,,33846,4051212,183.97282408007982
Leptidea morsei,52.2,PL,LC,Poland,1,Poland,EU,312685,38170712,559.1824389231122
Leptidea morsei,52.2,RO,EN,,,Romania,EU,238392,19679306,488.2540322414143
Leptidea morsei,52.2,RS,RE,Serbia,100,Serbia,,88361,8790574,297.25578211365377
Leptidea morsei,52.2,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Leptidea morsei,52.2,SI,VU,Slovenia,30,Slovenia,EU,20273,2079976,142.38328553590833
Leptidea morsei,52.2,SK,EN,Slovakia,50,Slovakia,EU,49036,5447662,221.44073699299324
Leptidea morsei,52.2,UA,DD,Ukraine,1,Ukraine,,603628,44222947,776.9350037165271
Leptidea reali,1,AD,DD,Andorra,1,Andorra,,468,76965,21.633307652783937
Leptidea reali,1,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Leptidea reali,1,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Leptidea reali,1,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Leptidea sinapis,8,AD,DD,Andorra,1,Andorra,,468,76965,21.633307652783937
Leptidea sinapis,8,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Leptidea sinapis,8,AT,DD,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Leptidea sinapis,8,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Leptidea sinapis,8,BE,LC,Belgium,1,Belgium,EU,30528,11429336,174.72263734273244
Leptidea sinapis,8,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Leptidea sinapis,8,BY,Unknown,Belarus,1,Belarus,,207600,9468338,455.6314299957807
Leptidea sinapis,8,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Leptidea sinapis,8,CZ,NT,Czech Republic,20,Czech Republic,EU,78866,10618303,280.8309099796531
Leptidea sinapis,8,DE,DD,Germany,1,Germany,EU,357168,82114224,597.6353403205002
Leptidea sinapis,8,DK,RE,Denmark,100,Denmark,EU,44493,5733551,210.93363885355035
Leptidea sinapis,8,EE,LC,Estonia,1,Estonia,EU,45339,1309632,212.9295658193103
Leptidea sinapis,8,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Leptidea sinapis,8,FI,LC,Finland,1,Finland,EU,338145,5523231,581.5023645695691
Leptidea sinapis,8,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Leptidea sinapis,8,GB,EN,United Kingdom,50,United Kingdom,EU,244820,66181585,494.79288596340996
Leptidea sinapis,8,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Leptidea sinapis,8,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Leptidea sinapis,8,HU,DD,Hungary,1,Hungary,EU,93030,9721559,305.00819661117305
Leptidea sinapis,8,IE,NT,Ireland,20,Ireland,EU,70273,4761657,265.09055056716
Leptidea sinapis,8,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
