"scientificName","taxonID","countryCode","establishmentMeans","source"
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","BA","RegularMigrant","Ðug (2013)"
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","CH","RegularMigrant","Wermeille et al. (2014)"
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","GB","RegularMigrant","Fox et al. (2011)"
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","HU","RegularMigrant","Ádám Korösi & Ádám Gór (pers. comm.)"
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","IE","RegularMigrant","Regan et al. (2010)"
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","LU","RegularMigrant","Mestdagh et al. (2018)"
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","SK","RegularMigrant","Hernik Kalivoda (pers. comm.)"
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","NL","RegularMigrant","Bos et al. (2006)"
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","LV","Breeding",
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","ME","Breeding",
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","PT","Breeding",
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","DK","RegularMigrant","Wind & Phil (2004)"
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","MK","RegularMigrant","Krpac & Darcemont (2011)"
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","MT","Breeding",
"Colias crocea","red-lists-european-butterflies-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82","AL","Breeding","Anonymous (2013)"
"Maniola telmessia","red-lists-european-butterflies-checklist:taxon:06033c8510226ebdf92a841aa7ba1e83","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","BE","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","CZ","Breeding","Beneš and Konvicka (2017)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","DE","Breeding","Reinhardt & Bolz (2011)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","LT","Breeding","Rašomavicius (2007)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","BA","Breeding","Ðug (2013)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","BG","Breeding","Hristova and Beshkov (2017)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","CH","Breeding","Wermeille et al. (2014)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","FR","Breeding","UICN France (2012)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","HR","Breeding","Šašic et al. (2015a)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","IT","Breeding","Bonelli et al. (in press)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","RO","Breeding","Rakosy (2002)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","LI","Breeding",
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","LV","Breeding",
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","MD","Breeding",
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","ME","Breeding",
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","AD","Breeding","Dantart & Jubany (2012)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","UA","Breeding","Popov & Geryak (pers. comm.)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","MK","Breeding","Krpac & Darcemont (2011)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","EE","Breeding","Anu Tiitsaar (pers.comm.)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","HU","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","LU","Breeding","Mestdagh et al. (2018)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","PL","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","SK","Breeding","Hernik Kalivoda (pers. comm.)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","PT","Breeding",
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","AL","Breeding","Anonymous (2013)"
"Pyrgus serratulae","red-lists-european-butterflies-checklist:taxon:062876ece9b5c7eb6c80733a2c00541d","BY","Breeding","Kulak & Yakovlev (2018)"
"Boloria napaea","red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","CH","Breeding","Wermeille et al. (2014)"
"Boloria napaea","red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","FR","Breeding","UICN France (2012)"
"Boloria napaea","red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","IT","Breeding","Bonelli et al. (in press)"
"Boloria napaea","red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","NO","Breeding","Henriksen & Hilmo (2015)"
"Boloria napaea","red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","SE","Breeding","Ahrné et al. (2015)"
"Boloria napaea","red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Boloria napaea","red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","LI","Breeding",
"Boloria napaea","red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Boloria napaea","red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Boloria napaea","red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","FI","Breeding","Kaitila et al. (2010)"
"Boloria napaea","red-lists-european-butterflies-checklist:taxon:068b8995df7414ae3ecc9a4a162fc43b","DE","Breeding","Reinhardt & Bolz (2011)"
"Pseudochazara williamsi","red-lists-european-butterflies-checklist:taxon:083fcea39eb6f194518b7e2566756ca7","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","RO","Breeding","Rakosy (2002)"
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","BA","Breeding","Ðug (2013)"
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","BG","Breeding","Hristova and Beshkov (2017)"
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","CH","Breeding","Wermeille et al. (2014)"
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","DE","Breeding","Reinhardt & Bolz (2011)"
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","FR","Breeding","UICN France (2012)"
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","HR","Breeding","Šašic et al. (2015a)"
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","IT","Breeding","Bonelli et al. (in press)"
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","LI","Breeding",
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","ME","Breeding",
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","AD","Breeding","Dantart & Jubany (2012)"
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","MK","Breeding","Krpac & Darcemont (2011)"
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","AL","Breeding","Anonymous (2013)"
"Erebia oeme","red-lists-european-butterflies-checklist:taxon:0849d8078a77b8302cabf73b5721f816","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","FR","Breeding","UICN France (2012)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","LI","Breeding",
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","ME","Breeding",
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","RO","Breeding","Rakosy (2002)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","BY","Breeding","Kulak & Yakovlev (2018)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","BE","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","AD","Breeding","Dantart & Jubany (2012)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","BA","Breeding","Ðug (2013)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","BG","Breeding","Hristova and Beshkov (2017)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","CH","Breeding","Wermeille et al. (2014)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","HR","Breeding","Šašic et al. (2015a)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","HU","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","IT","Breeding","Bonelli et al. (in press)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","LU","Breeding","Mestdagh et al. (2018)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","UA","Breeding","Popov & Geryak (pers. comm.)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","MD","Breeding",
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","PT","Breeding",
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","GB","Breeding","Fox et al. (2011)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","MK","Breeding","Krpac & Darcemont (2011)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","CZ","Breeding","Beneš and Konvicka (2017)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","DE","Breeding","Reinhardt & Bolz (2011)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","PL","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","SK","Breeding","Hernik Kalivoda (pers. comm.)"
"Lysandra bellargus","red-lists-european-butterflies-checklist:taxon:084c6a6a78e2a6a4016ee1828dec21fa","AL","Breeding","Anonymous (2013)"
"Ypthima asterope","red-lists-european-butterflies-checklist:taxon:093cd5b02b8ca9bb210727b5ea973c75","CY","Breeding",
"Ypthima asterope","red-lists-european-butterflies-checklist:taxon:093cd5b02b8ca9bb210727b5ea973c75","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Erynnis marloyi","red-lists-european-butterflies-checklist:taxon:0980b134ea8f368f1061422c549985c5","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Erynnis marloyi","red-lists-european-butterflies-checklist:taxon:0980b134ea8f368f1061422c549985c5","MK","Breeding","Krpac & Darcemont (2011)"
"Erynnis marloyi","red-lists-european-butterflies-checklist:taxon:0980b134ea8f368f1061422c549985c5","BG","Breeding","Hristova and Beshkov (2017)"
"Erynnis marloyi","red-lists-european-butterflies-checklist:taxon:0980b134ea8f368f1061422c549985c5","AL","Breeding","Anonymous (2013)"
"Zizeeria knysna","red-lists-european-butterflies-checklist:taxon:0cb85c6bba008904d664b00e5c8ecf3a","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Zizeeria knysna","red-lists-european-butterflies-checklist:taxon:0cb85c6bba008904d664b00e5c8ecf3a","MA_CA","Breeding",
"Zizeeria knysna","red-lists-european-butterflies-checklist:taxon:0cb85c6bba008904d664b00e5c8ecf3a","PT","Breeding",
"Hipparchia volgensis","red-lists-european-butterflies-checklist:taxon:0cbe45bf62f6aa11835a853db1966ddc","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Hipparchia volgensis","red-lists-european-butterflies-checklist:taxon:0cbe45bf62f6aa11835a853db1966ddc","UA","Breeding","Popov & Geryak (pers. comm.)"
"Hipparchia volgensis","red-lists-european-butterflies-checklist:taxon:0cbe45bf62f6aa11835a853db1966ddc","BG","Breeding","Hristova and Beshkov (2017)"
"Hipparchia volgensis","red-lists-european-butterflies-checklist:taxon:0cbe45bf62f6aa11835a853db1966ddc","ME","Breeding",
"Hipparchia volgensis","red-lists-european-butterflies-checklist:taxon:0cbe45bf62f6aa11835a853db1966ddc","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Hipparchia volgensis","red-lists-european-butterflies-checklist:taxon:0cbe45bf62f6aa11835a853db1966ddc","MK","Breeding","Krpac & Darcemont (2011)"
"Hipparchia volgensis","red-lists-european-butterflies-checklist:taxon:0cbe45bf62f6aa11835a853db1966ddc","RO","Breeding","Rakosy (2002)"
"Hipparchia volgensis","red-lists-european-butterflies-checklist:taxon:0cbe45bf62f6aa11835a853db1966ddc","AL","Breeding","Anonymous (2013)"
"Hipparchia volgensis","red-lists-european-butterflies-checklist:taxon:0cbe45bf62f6aa11835a853db1966ddc","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Phengaris nausithous","red-lists-european-butterflies-checklist:taxon:0d18ff2eb0ebe7ff750fc02845bde960","CH","Breeding","Wermeille et al. (2014)"
"Phengaris nausithous","red-lists-european-butterflies-checklist:taxon:0d18ff2eb0ebe7ff750fc02845bde960","LI","Breeding",
