"raw_speciesname_local","scientificName","taxonID","raw_use","references","raw_reference_red_list","raw_country","language","license","rightsHolder","datasetID","datasetName","nomenclaturalCode","kingdom","class","order"
"Pieris ergane","Pieris ergane","red-lists-european-butterflies-checklist:taxon:e6589db014e37eb652f601da4c11b19c","y","Székely (2008); Dinca (2017)","Rakosy (2002)","Romania","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Gonepteryx rhamni","Gonepteryx rhamni","red-lists-european-butterflies-checklist:taxon:e779ed075b3da595b5e6667cba256903","y","Dantart & Jubany (2012)","Dantart & Jubany (2012)","Andorra","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Erebia discoidalis","Erebia discoidalis","red-lists-european-butterflies-checklist:taxon:e8166224d4efe6b89c8db05d749de0ac","y","Tshikolovets (2011); Tuzov (1997); Tuzov (2000); Verovnik (pers. comm.); Tatarinov and Gorbunov (2014)","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)","Russia","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Erebia meolans","Erebia meolans","red-lists-european-butterflies-checklist:taxon:e8542ffd115fbd55b77508e9975ba592","y","Dantart & Jubany (2012)","Dantart & Jubany (2012)","Andorra","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Euphydryas maturna","Euphydryas maturna","red-lists-european-butterflies-checklist:taxon:e8c7442d8f771138244ccc09f3278fb5","y","Alois Pavlícko & Zdenek Faltýnek Fric (pers. comm)","Beneš and Konvicka (2017)","Czech Republic","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Hipponephele lycaon","Hyponephele lycaon","red-lists-european-butterflies-checklist:taxon:e93c702588302d375a627c5702f0fb6d","y","Aarvik et al. (2017); Saarinen and Jantunen (2013)","Kaitila et al. (2010)","Finland","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Zerynthia rumina","Zerynthia rumina","red-lists-european-butterflies-checklist:taxon:e9d4cbfeb6d899e77670fe650b631f3d","y","Dantart & Jubany (2012)","Dantart & Jubany (2012)","Andorra","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Polyommatus escheri","Polyommatus escheri","red-lists-european-butterflies-checklist:taxon:ea17e905f23e72cc67369d7a2c5327a3","y","Dantart & Jubany (2012)","Dantart & Jubany (2012)","Andorra","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Erebia eriphyle","Erebia eriphyle","red-lists-european-butterflies-checklist:taxon:eb066c6c310dd2fb0ae97fd1d43b72c2","y","Sonderegger (2005); SwissLepTeam (2010); Wermeille et al. (2014)","Wermeille et al. (2014)","Switzerland","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Aricia montensis","Aricia montensis","red-lists-european-butterflies-checklist:taxon:eb80cfc3560e8887da1ee1f019c3b888","y","Garcia-Barros et al. (2004); Monasterio León et al. (2017)","Verdú & Galante (2009); Verdú et al. (2011)","Spain","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Polyommatus thersites","Polyommatus thersites","red-lists-european-butterflies-checklist:taxon:eb9d4ce42c8e75a30a4bb601dde07d0e","y","Székely (2008); Dinca (2017)","Rakosy (2002)","Romania","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Maniola cypricola","Maniola cypricola","red-lists-european-butterflies-checklist:taxon:ebe806f8f90840b7ce2d0162484714b1","y","John and Skule (2016)",,"Cyprus","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Erebia albergana","Erebia albergana","red-lists-european-butterflies-checklist:taxon:ec0185a036d67de8105704cf5379b9bc","y","Balletto et al. (2014)","Bonelli et al. (in press)","Italy","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Euphydryas aurinia","Euphydryas aurinia","red-lists-european-butterflies-checklist:taxon:ecfa6c9ce68a7343b98f585bbb48df47","y","Fichefet et al. (2008); Maes et al. (2012)","Fichefet et al. (2008); Maes et al. (2012)","Belgium","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Euchloe crameri","Euchloe crameri","red-lists-european-butterflies-checklist:taxon:ed2537c0973cd9910a5d89986d25a307","y","Dantart & Jubany (2012)","Dantart & Jubany (2012)","Andorra","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Muschampia tessellum","Muschampia tessellum","red-lists-european-butterflies-checklist:taxon:ed6fe62e053a90521156de5a2ba472a3","y","Székely (2008); Dinca (2017)","Rakosy (2002)","Romania","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Pieris edusa","Pontia edusa","red-lists-european-butterflies-checklist:taxon:edee0ad7d8fcd9814152a8de342a61a6","y","Balletto et al. (2014)","Bonelli et al. (in press)","Italy","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Erebia ligea","Erebia ligea","red-lists-european-butterflies-checklist:taxon:ee24557014f5a33ea6bca6583743f769","y","Fichefet et al. (2008); Maes et al. (2012)","Fichefet et al. (2008); Maes et al. (2012)","Belgium","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Erebia claudina","Erebia claudina","red-lists-european-butterflies-checklist:taxon:ee70d5e495adeca0992f3a41c1fb04fc","y","Huemer (2013); Huemer & Wiesmair (2017)","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)","Austria","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Aglais ichnusa","Aglais ichnusa","red-lists-european-butterflies-checklist:taxon:eea749686fd1f784f6da17ee3b551368","y","Balletto et al. (2014)","Bonelli et al. (in press)","Italy","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Praephilotes anthracias","Praephilotes anthracias","red-lists-european-butterflies-checklist:taxon:eed0bd2cadcc823580134e3a9f581411","y","Tshikolovets (2011); Tuzov (1997); Tuzov (2000); Verovnik (pers. comm.); Tatarinov and Gorbunov (2014)","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)","Russia","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Pyrgus carlinae","Pyrgus carlinae","red-lists-european-butterflies-checklist:taxon:eed656f34187c52cfc4fd46880e611be","y","Lafranchis et al. (2015)","UICN France (2012)","France","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Polyommatus humedasae","Polyommatus humedasae","red-lists-european-butterflies-checklist:taxon:ef7d04ffa1e961bf7adbc03597de1614","y","Balletto et al. (2014)","Bonelli et al. (in press)","Italy","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Anthocharis gruneri","Anthocharis gruneri","red-lists-european-butterflies-checklist:taxon:ef999ac94ef1be8517fc3e9a9a4e95cf","y","Pamperis (2009)","Pamperis (2009); Legakis and Maragou (2009)","Greece","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Spialia orbifer","Spialia orbifer","red-lists-european-butterflies-checklist:taxon:f087ec0ab159007a9ad676b6adc24af0","y","Koren and Kulijer (2016); Lelo (2016)","Ðug (2013)","Bosnia and Herzegovina","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Melitaea varia","Melitaea varia","red-lists-european-butterflies-checklist:taxon:f275802b9ee90c8c7c0fe0d93d1039dd","y","Lafranchis et al. (2015)","UICN France (2012)","France","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Chilades trochylus","Freyeria trochylus","red-lists-european-butterflies-checklist:taxon:f370411a62052581f4a0f413463a5639","y","Langourov and Simov (2014); Kolev (2017); Kolev and Tsvetanov (2018)","Hristova and Beshkov (2017)","Bulgaria","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Aphantopus hyperanthus","Aphantopus hyperantus","red-lists-european-butterflies-checklist:taxon:f42bde84f0c89afb58ce3772acecc60b","y","Pastorális et al. (2013)","Hernik Kalivoda (pers. comm.)","Slovakia","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Leptidaea juvernica","Leptidea juvernica","red-lists-european-butterflies-checklist:taxon:f4937a9b4f345f1c179a6bfa364d9693","y","Švara et al. (2015); Franeta (2018)",,"Montenegro","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Clossiana angarensis","Boloria angarensis","red-lists-european-butterflies-checklist:taxon:f4dc5aa634de0e3c0b6a7545a43872dc","y","Tshikolovets (2011); Tuzov (1997); Tuzov (2000); Verovnik (pers. comm.); Tatarinov and Gorbunov (2014)","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)","Russia","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Agriades aquilo","Agriades aquilo","red-lists-european-butterflies-checklist:taxon:f5471fb0cd39f621cc6798be5fea44aa","y","Aarvik et al. (2017)","Henriksen & Hilmo (2015)","Norway","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Lycaena subalpina","Lycaena tityrus","red-lists-european-butterflies-checklist:taxon:f557231bfab98e0abba8063caecbb744","y","Balletto et al. (2014)","Bonelli et al. (in press)","Italy","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Cynthia cardui","Vanessa cardui","red-lists-european-butterflies-checklist:taxon:f5f5f8695854ea72afb3fb0527da57a8","y","Aistleitner and Aistleitner (1996); Hiermann (pers. comm.)",,"Liechtenstein","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Aricia nicias","Aricia nicias","red-lists-european-butterflies-checklist:taxon:f6298712c76f897946daf21ee89b31e6","y","Sonderegger (2005); SwissLepTeam (2010); Wermeille et al. (2014)","Wermeille et al. (2014)","Switzerland","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Erebia dabanensis","Erebia dabanensis","red-lists-european-butterflies-checklist:taxon:f6f6bf04cb27eea89f87e11a43de4de6","y","Tshikolovets (2011); Tuzov (1997); Tuzov (2000); Verovnik (pers. comm.); Tatarinov and Gorbunov (2014)","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)","Russia","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Polyommatus exuberans","Polyommatus ripartii","red-lists-european-butterflies-checklist:taxon:f7161ed86b743cf385739b5821a14e41","y","Balletto et al. (2014)","Bonelli et al. (in press)","Italy","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Argynnis elisa","Fabriciana elisa","red-lists-european-butterflies-checklist:taxon:f738efdd63baf5a7abdfb42336025f74","y","Lafranchis et al. (2015)","UICN France (2012)","France","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Lycaena eurydame","Lycaena hippothoe","red-lists-european-butterflies-checklist:taxon:f830b59e6585ffee5d6df8f67ac694a4","y","Balletto et al. (2014)","Bonelli et al. (in press)","Italy","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Colias phicomone","Colias phicomone","red-lists-european-butterflies-checklist:taxon:f88fac67940e6f8689df00a651d4dce7","y","Huemer (2013); Huemer & Wiesmair (2017)","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)","Austria","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Erebia palarica","Erebia palarica","red-lists-european-butterflies-checklist:taxon:f8e720736db033f92d67da98a8530d72","y","Garcia-Barros et al. (2004); Monasterio León et al. (2017)","Verdú & Galante (2009); Verdú et al. (2011)","Spain","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Zerynthia caucasica","Zerynthia caucasica","red-lists-european-butterflies-checklist:taxon:f8f7cd0af7a52875eeed560e563dbfee","y","Tshikolovets (2011); Tuzov (1997); Tuzov (2000); Verovnik (pers. comm.); Tatarinov and Gorbunov (2014)","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)","Russia","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Colias erate","Colias erate","red-lists-european-butterflies-checklist:taxon:f94a219f736e9f7c73329cd8a71af872","y","Huemer (2013); Huemer & Wiesmair (2017)","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)","Austria","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Argynnis laodice","Argynnis laodice","red-lists-european-butterflies-checklist:taxon:f95e4522a0c4e4b592e26e0d0b6dd584","y","Reinhardt & Bolz (2011)","Reinhardt & Bolz (2011)","Germany","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Boloria thore","Boloria thore","red-lists-european-butterflies-checklist:taxon:f9b7f3a0351cb2a6d1e43bf743f2addb","y","Reinhardt & Bolz (2011)","Reinhardt & Bolz (2011)","Germany","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
"Erebia neoridas","Erebia neoridas","red-lists-european-butterflies-checklist:taxon:fa873d6c00b4678c038abaacbd0d9de7","y","Dantart & Jubany (2012)","Dantart & Jubany (2012)","Andorra","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","red-lists-european-butterflies-checklist","ICZN","Animalia","Insecta","Lepidoptera"
