scientific_name,status,endemic,rlc,rlc_numeric,rlc_eur,rlc_eu27,country_code,country_name,part_of_eu,area
Lycaena virgaureae,P,,NT,20,LC,LC,CH,Switzerland,,41290
Lycaena virgaureae,P,,NT,20,LC,LC,CZ,Czech Republic,y,78866
Lycaena virgaureae,P,,NT,20,LC,LC,DE,Germany,y,357168
Lycaena virgaureae,P,,NT,20,LC,LC,DK,Denmark,y,44493
Lycaena virgaureae,P,,LC,,LC,LC,EE,Estonia,y,45339
Lycaena virgaureae,P,,NE,,LC,LC,ES,Spain,y,498468
Lycaena virgaureae,P,,LC,1,LC,LC,FI,Finland,y,338145
Lycaena virgaureae,P,,LC,1,LC,LC,FR,France,y,551394
Lycaena virgaureae,P,,LC,1,LC,LC,GR,Greece,y,131940
Lycaena virgaureae,P,,LC,1,LC,LC,HR,Croatia,y,56594
Lycaena virgaureae,P,,NT,20,LC,LC,HU,Hungary,y,93030
Lycaena virgaureae,P,,LC,1,LC,LC,IT,Italy,y,301318
Lycaena virgaureae,P,,LC,,LC,LC,LT,Lithuania,y,65300
Lycaena virgaureae,Ex,,RE,100,LC,LC,LU,Luxembourg,y,2428
Lycaena virgaureae,P,,NRLA,,LC,LC,LV,Latvia,y,64589
Lycaena virgaureae,P,,NRLA,,LC,LC,MD,Moldova,,33846
Lycaena virgaureae,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Lycaena virgaureae,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Lycaena virgaureae,P,,LC,1,LC,LC,NO,Norway,,385178
Lycaena virgaureae,P,,LC,1,LC,LC,PL,Poland,y,312685
Lycaena virgaureae,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Lycaena virgaureae,P,,NT,20,LC,LC,RO,Romania,y,238392
Lycaena virgaureae,P,,LC,1,LC,LC,RS,Serbia,,88361
Lycaena virgaureae,P,,NRLA,,LC,LC,RU,Russia,,3972400
Lycaena virgaureae,P,,LC,1,LC,LC,SE,Sweden,y,449964
Lycaena virgaureae,P,,LC,1,LC,LC,SI,Slovenia,y,20273
Lycaena virgaureae,P,,LC,1,LC,LC,SK,Slovakia,y,49036
Lycaena virgaureae,P,,LC,,LC,LC,UA,Ukraine,,603628
Lysandra albicans,P,,NE,,LC,LC,ES,Spain,y,498468
Lysandra bellargus,P,,LC,1,LC,LC,AD,Andorra,,468
Lysandra bellargus,P,,Unknown,1,LC,LC,AL,Albania,,28748
Lysandra bellargus,P,,NT,20,LC,LC,AT,Austria,y,83858
Lysandra bellargus,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Lysandra bellargus,P,,CR,80,LC,LC,BE,Belgium,y,30528
Lysandra bellargus,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Lysandra bellargus,P,,DD,1,LC,LC,BY,Belarus,,207600
Lysandra bellargus,P,,LC,1,LC,LC,CH,Switzerland,,41290
Lysandra bellargus,P,,VU,30,LC,LC,CZ,Czech Republic,y,78866
Lysandra bellargus,P,,VU,30,LC,LC,DE,Germany,y,357168
Lysandra bellargus,P,,NE,,LC,LC,ES,Spain,y,498468
Lysandra bellargus,P,,LC,1,LC,LC,FR,France,y,551394
Lysandra bellargus,P,,NT,20,LC,LC,GB,United Kingdom,y,244820
Lysandra bellargus,P,,LC,1,LC,LC,GR,Greece,y,131940
Lysandra bellargus,P,,LC,1,LC,LC,HR,Croatia,y,56594
Lysandra bellargus,P,,LC,1,LC,LC,HU,Hungary,y,93030
Lysandra bellargus,P,,LC,1,LC,LC,IT,Italy,y,301318
Lysandra bellargus,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Lysandra bellargus,P,,LC,1,LC,LC,LU,Luxembourg,y,2428
Lysandra bellargus,P,,NRLA,,LC,LC,MD,Moldova,,33846
Lysandra bellargus,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Lysandra bellargus,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Lysandra bellargus,P,,VU,30,LC,LC,PL,Poland,y,312685
Lysandra bellargus,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Lysandra bellargus,P,,LC,1,LC,LC,RO,Romania,y,238392
Lysandra bellargus,P,,LC,1,LC,LC,RS,Serbia,,88361
Lysandra bellargus,P,,NRLA,,LC,LC,RU,Russia,,3972400
Lysandra bellargus,P,,LC,1,LC,LC,SI,Slovenia,y,20273
Lysandra bellargus,P,,VU,30,LC,LC,SK,Slovakia,y,49036
Lysandra bellargus,P,,LC,,LC,LC,UA,Ukraine,,603628
Lysandra caelestissima,P,ES,NE,,LC,LC,ES,Spain,y,498468
Lysandra coridon,P,,LC,1,LC,LC,AD,Andorra,,468
Lysandra coridon,P,,Unknown,1,LC,LC,AL,Albania,,28748
Lysandra coridon,P,,NT,20,LC,LC,AT,Austria,y,83858
Lysandra coridon,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Lysandra coridon,P,,VU,30,LC,LC,BE,Belgium,y,30528
Lysandra coridon,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Lysandra coridon,P,,Unknown,1,LC,LC,BY,Belarus,,207600
Lysandra coridon,P,,LC,1,LC,LC,CH,Switzerland,,41290
Lysandra coridon,P,,VU,30,LC,LC,CZ,Czech Republic,y,78866
Lysandra coridon,P,,LC,1,LC,LC,DE,Germany,y,357168
Lysandra coridon,P,,NE,,LC,LC,ES,Spain,y,498468
Lysandra coridon,P,,LC,1,LC,LC,FR,France,y,551394
Lysandra coridon,P,,NT,20,LC,LC,GB,United Kingdom,y,244820
Lysandra coridon,P,,LC,1,LC,LC,GR,Greece,y,131940
Lysandra coridon,P,,LC,1,LC,LC,HR,Croatia,y,56594
Lysandra coridon,P,,LC,1,LC,LC,HU,Hungary,y,93030
Lysandra coridon,P,,LC,1,LC,LC,IT,Italy,y,301318
Lysandra coridon,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Lysandra coridon,P,,EN,,LC,LC,LT,Lithuania,y,65300
Lysandra coridon,P,,LC,1,LC,LC,LU,Luxembourg,y,2428
Lysandra coridon,P,,NRLA,,LC,LC,MD,Moldova,,33846
Lysandra coridon,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Lysandra coridon,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Lysandra coridon,P,,LC,1,LC,LC,PL,Poland,y,312685
Lysandra coridon,P,,LC,1,LC,LC,RO,Romania,y,238392
Lysandra coridon,P,,LC,1,LC,LC,RS,Serbia,,88361
Lysandra coridon,P,,NRLA,,LC,LC,RU,Russia,,3972400
Lysandra coridon,P,,LC,1,LC,LC,SI,Slovenia,y,20273
Lysandra coridon,P,,LC,1,LC,LC,SK,Slovakia,y,49036
Lysandra coridon,P,,LC,,LC,LC,UA,Ukraine,,603628
Lysandra corydonius,P,,NRLA,,LC,,RU,Russia,,3972400
Lysandra hispana,P,,NE,,LC,LC,ES,Spain,y,498468
Lysandra hispana,P,,LC,1,LC,LC,FR,France,y,551394
Lysandra hispana,P,,LC,1,LC,LC,IT,Italy,y,301318
Maniola chia,P,GR_Chios,LC,1,LC,LC,GR,Greece,y,131940
Maniola cypricola,P,CY,NRLA,,LC,LC,CY,Cyprus,y,9251
Maniola halicarnassus,P,,NT,20,NT,NT,GR,Greece,y,131940
Maniola jurtina,P,,LC,1,LC,LC,AD,Andorra,,468
Maniola jurtina,P,,Unknown,1,LC,LC,AL,Albania,,28748
Maniola jurtina,P,,LC,1,LC,LC,AT,Austria,y,83858
Maniola jurtina,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Maniola jurtina,P,,LC,1,LC,LC,BE,Belgium,y,30528
Maniola jurtina,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Maniola jurtina,P,,Unknown,1,LC,LC,BY,Belarus,,207600
Maniola jurtina,P,,LC,1,LC,LC,CH,Switzerland,,41290
Maniola jurtina,P,,NE,,LC,LC,CZ,Czech Republic,y,78866
Maniola jurtina,P,,LC,1,LC,LC,DE,Germany,y,357168
Maniola jurtina,P,,LC,1,LC,LC,DK,Denmark,y,44493
Maniola jurtina,P,,LC,,LC,LC,EE,Estonia,y,45339
Maniola jurtina,P,,NE,,LC,LC,ES,Spain,y,498468
Maniola jurtina,P,,VU,30,LC,LC,FI,Finland,y,338145
Maniola jurtina,P,,LC,1,LC,LC,FR,France,y,551394
Maniola jurtina,P,,LC,1,LC,LC,GB,United Kingdom,y,244820
Maniola jurtina,P,,LC,1,LC,LC,GR,Greece,y,131940
Maniola jurtina,P,,LC,1,LC,LC,HR,Croatia,y,56594
Maniola jurtina,P,,LC,1,LC,LC,HU,Hungary,y,93030
Maniola jurtina,P,,LC,1,LC,LC,IE,Ireland,y,70273
Maniola jurtina,P,,LC,1,LC,LC,IT,Italy,y,301318
Maniola jurtina,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Maniola jurtina,P,,LC,,LC,LC,LT,Lithuania,y,65300
Maniola jurtina,P,,LC,1,LC,LC,LU,Luxembourg,y,2428
Maniola jurtina,P,,NRLA,,LC,LC,LV,Latvia,y,64589
Maniola jurtina,P,,NRLA,,LC,LC,MA_CA,Spain,y,
Maniola jurtina,P,,NRLA,,LC,LC,MD,Moldova,,33846
Maniola jurtina,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Maniola jurtina,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Maniola jurtina,P,,NRLA,,LC,LC,MT,Malta,y,316
Maniola jurtina,P,,LC,1,LC,LC,NL,Netherlands,y,41198
Maniola jurtina,P,,LC,1,LC,LC,NO,Norway,,385178
Maniola jurtina,P,,LC,1,LC,LC,PL,Poland,y,312685
Maniola jurtina,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Maniola jurtina,P,,LC,1,LC,LC,RO,Romania,y,238392
Maniola jurtina,P,,LC,1,LC,LC,RS,Serbia,,88361
Maniola jurtina,P,,NRLA,,LC,LC,RU,Russia,,3972400
Maniola jurtina,P,,LC,1,LC,LC,SE,Sweden,y,449964
Maniola jurtina,P,,LC,1,LC,LC,SI,Slovenia,y,20273
Maniola jurtina,P,,LC,1,LC,LC,SK,Slovakia,y,49036
Maniola jurtina,P,,LC,,LC,LC,UA,Ukraine,,603628
Maniola megala,P,,EN,50,,,GR,Greece,y,131940
Maniola nurag,P,IT_Sardinia,LC,1,LC,LC,IT,Italy,y,301318
Maniola telmessia,P,,LC,1,LC,LC,GR,Greece,y,131940
Melanargia arge,P,IT,LC,1,LC,LC,IT,Italy,y,301318
Melanargia galathea,P,,Unknown,1,LC,LC,AL,Albania,,28748
Melanargia galathea,P,,LC,1,LC,LC,AT,Austria,y,83858
Melanargia galathea,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Melanargia galathea,P,,LC,1,LC,LC,BE,Belgium,y,30528
Melanargia galathea,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Melanargia galathea,P,,Unknown,1,LC,LC,BY,Belarus,,207600
Melanargia galathea,P,,LC,1,LC,LC,CH,Switzerland,,41290
Melanargia galathea,P,,NE,,LC,LC,CZ,Czech Republic,y,78866
Melanargia galathea,P,,LC,1,LC,LC,DE,Germany,y,357168
Melanargia galathea,P,,NE,,LC,LC,ES,Spain,y,498468
Melanargia galathea,P,,LC,1,LC,LC,FR,France,y,551394
Melanargia galathea,P,,LC,1,LC,LC,GB,United Kingdom,y,244820
Melanargia galathea,P,,LC,1,LC,LC,GR,Greece,y,131940
Melanargia galathea,P,,LC,1,LC,LC,HR,Croatia,y,56594
Melanargia galathea,P,,LC,1,LC,LC,HU,Hungary,y,93030
Melanargia galathea,P,,LC,1,LC,LC,IT,Italy,y,301318
Melanargia galathea,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Melanargia galathea,P,,DD,1,LC,LC,LT,Lithuania,y,65300
Melanargia galathea,P,,LC,1,LC,LC,LU,Luxembourg,y,2428
Melanargia galathea,P,,NRLA,,LC,LC,LV,Latvia,y,64589
Melanargia galathea,P,,NRLA,,LC,LC,MD,Moldova,,33846
Melanargia galathea,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Melanargia galathea,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Melanargia galathea,P,,LC,1,LC,LC,PL,Poland,y,312685
Melanargia galathea,P,,LC,1,LC,LC,RO,Romania,y,238392
Melanargia galathea,P,,LC,1,LC,LC,RS,Serbia,,88361
Melanargia galathea,P,,NRLA,,LC,LC,RU,Russia,,3972400
Melanargia galathea,P,,LC,1,LC,LC,SI,Slovenia,y,20273
Melanargia galathea,P,,LC,1,LC,LC,SK,Slovakia,y,49036
Melanargia galathea,P,,LC,,LC,LC,UA,Ukraine,,603628
Melanargia ines,P,,NE,,LC,LC,ES,Spain,y,498468
Melanargia ines,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Melanargia lachesis,P,,LC,1,LC,LC,AD,Andorra,,468
Melanargia lachesis,P,,NE,,LC,LC,ES,Spain,y,498468
Melanargia lachesis,P,,LC,1,LC,LC,FR,France,y,551394
Melanargia lachesis,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Melanargia larissa,P,,Unknown,1,LC,LC,AL,Albania,,28748
Melanargia larissa,P,,NT,20,LC,LC,BA,Bosnia and Herzegovina,,51129
Melanargia larissa,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Melanargia larissa,P,,LC,1,LC,LC,GR,Greece,y,131940
Melanargia larissa,P,,LC,1,LC,LC,HR,Croatia,y,56594
Melanargia larissa,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Melanargia larissa,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Melanargia larissa,P,,DD,1,LC,LC,RO,Romania,y,238392
Melanargia larissa,P,,NT,20,LC,LC,RS,Serbia,,88361
Melanargia occitanica,P,,NE,,LC,LC,ES,Spain,y,498468
Melanargia occitanica,P,,LC,1,LC,LC,FR,France,y,551394
Melanargia occitanica,P,,LC,1,LC,LC,IT,Italy,y,301318
Melanargia occitanica,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Melanargia pherusa,P,IT_Sicily,LC,1,LC,LC,IT,Italy,y,301318
Melanargia russiae,P,,VU,30,LC,LC,AD,Andorra,,468
Melanargia russiae,P,,CR,80,LC,LC,AL,Albania,,28748
Melanargia russiae,P,,NE,,LC,LC,ES,Spain,y,498468
Melanargia russiae,P,,LC,1,LC,LC,FR,France,y,551394
Melanargia russiae,P,,LC,1,LC,LC,GR,Greece,y,131940
Melanargia russiae,Ex,,RE,100,LC,LC,HU,Hungary,y,93030
Melanargia russiae,P,,LC,1,LC,LC,IT,Italy,y,301318
Melanargia russiae,P,,NRLA,,LC,LC,MD,Moldova,,33846
Melanargia russiae,P,,NT,20,LC,LC,MK,North Macedonia,,25713
Melanargia russiae,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Melanargia russiae,P,,NRLA,,LC,LC,RU,Russia,,3972400
Melanargia russiae,P,,EN,,LC,LC,UA,Ukraine,,603628
Melitaea aetherie,P,,NE,,LC,LC,ES,Spain,y,498468
Melitaea aetherie,P,,VU,30,LC,LC,IT,Italy,y,301318
Melitaea aetherie,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Melitaea arduinna,P,,VU,30,LC,LC,BG,Bulgaria,y,110994
Melitaea arduinna,P,,LC,1,LC,LC,GR,Greece,y,131940
Melitaea arduinna,P,,NT,20,LC,LC,MK,North Macedonia,,25713
Melitaea arduinna,P,,DD,1,LC,LC,RO,Romania,y,238392
Melitaea arduinna,P,,LC,1,LC,LC,RS,Serbia,,88361
Melitaea arduinna,P,,NRLA,,LC,LC,RU,Russia,,3972400
Melitaea arduinna,P,,EN,,LC,LC,UA,Ukraine,,603628
Melitaea asteria,P,,NT,20,LC,LC,AT,Austria,y,83858
Melitaea asteria,P,,EN,50,LC,LC,CH,Switzerland,,41290
Melitaea asteria,P,,LC,1,LC,LC,IT,Italy,y,301318
Melitaea athalia,P,,Unknown,1,LC,LC,AL,Albania,,28748
Melitaea athalia,P,,LC,1,LC,LC,AT,Austria,y,83858
Melitaea athalia,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Melitaea athalia,P,,VU,30,LC,LC,BE,Belgium,y,30528
Melitaea athalia,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Melitaea athalia,P,,Unknown,1,LC,LC,BY,Belarus,,207600
Melitaea athalia,P,,LC,1,LC,LC,CH,Switzerland,,41290
Melitaea athalia,P,,NT,20,LC,LC,CZ,Czech Republic,y,78866
Melitaea athalia,P,,VU,30,LC,LC,DE,Germany,y,357168
Melitaea athalia,P,,EN,50,LC,LC,DK,Denmark,y,44493
Melitaea athalia,P,,LC,,LC,LC,EE,Estonia,y,45339
Melitaea athalia,P,,NT,20,LC,LC,FI,Finland,y,338145
Melitaea athalia,P,,LC,1,LC,LC,FR,France,y,551394
Melitaea athalia,P,,EN,50,LC,LC,GB,United Kingdom,y,244820
Melitaea athalia,P,,LC,1,LC,LC,GR,Greece,y,131940
Melitaea athalia,P,,LC,1,LC,LC,HR,Croatia,y,56594
Melitaea athalia,P,,LC,1,LC,LC,HU,Hungary,y,93030
Melitaea athalia,P,,LC,1,LC,LC,IT,Italy,y,301318
Melitaea athalia,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Melitaea athalia,P,,LC,,LC,LC,LT,Lithuania,y,65300
Melitaea athalia,P,,EN,50,LC,LC,LU,Luxembourg,y,2428
Melitaea athalia,P,,NRLA,,LC,LC,LV,Latvia,y,64589
Melitaea athalia,P,,NRLA,,LC,LC,MD,Moldova,,33846
Melitaea athalia,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Melitaea athalia,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Melitaea athalia,P,,CR,80,LC,LC,NL,Netherlands,y,41198
Melitaea athalia,P,,LC,1,LC,LC,NO,Norway,,385178
Melitaea athalia,P,,LC,1,LC,LC,PL,Poland,y,312685
Melitaea athalia,P,,LC,1,LC,LC,RO,Romania,y,238392
Melitaea athalia,P,,LC,1,LC,LC,RS,Serbia,,88361
Melitaea athalia,P,,NRLA,,LC,LC,RU,Russia,,3972400
Melitaea athalia,P,,LC,1,LC,LC,SE,Sweden,y,449964
Melitaea athalia,P,,LC,1,LC,LC,SI,Slovenia,y,20273
Melitaea athalia,P,,LC,1,LC,LC,SK,Slovakia,y,49036
Melitaea athalia,P,,LC,,LC,LC,UA,Ukraine,,603628
Melitaea aurelia,P,,Unknown,1,NT,LC,AL,Albania,,28748
Melitaea aurelia,P,,VU,30,NT,LC,AT,Austria,y,83858
Melitaea aurelia,P,,NT,20,NT,LC,BA,Bosnia and Herzegovina,,51129
Melitaea aurelia,P,,CR,80,NT,LC,BE,Belgium,y,30528
Melitaea aurelia,P,,LC,1,NT,LC,BG,Bulgaria,y,110994
Melitaea aurelia,P,,DD,1,NT,LC,BY,Belarus,,207600
Melitaea aurelia,P,,EN,50,NT,LC,CH,Switzerland,,41290
Melitaea aurelia,P,,EN,50,NT,LC,CZ,Czech Republic,y,78866
Melitaea aurelia,P,,NT,20,NT,LC,DE,Germany,y,357168
Melitaea aurelia,P,,EN,,NT,LC,EE,Estonia,y,45339
Melitaea aurelia,P,,VU,30,NT,LC,FR,France,y,551394
Melitaea aurelia,P,,NT,20,NT,LC,GR,Greece,y,131940
Melitaea aurelia,P,,DD,1,NT,LC,HR,Croatia,y,56594
Melitaea aurelia,P,,NT,20,NT,LC,HU,Hungary,y,93030
Melitaea aurelia,P,,LC,1,NT,LC,IT,Italy,y,301318
Melitaea aurelia,P,,NRLA,,NT,LC,LI,Liechtenstein,,160
Melitaea aurelia,P,,EN,,NT,LC,LT,Lithuania,y,65300
Melitaea aurelia,P,,VU,30,NT,LC,LU,Luxembourg,y,2428
Melitaea aurelia,P,,NRLA,,NT,LC,LV,Latvia,y,64589
Melitaea aurelia,P,,NRLA,,NT,LC,MD,Moldova,,33846
Melitaea aurelia,P,,NRLA,,NT,LC,ME,Montenegro,,13812
Melitaea aurelia,P,,Unknown,1,NT,LC,MK,North Macedonia,,25713
Melitaea aurelia,P,,CR,80,NT,LC,PL,Poland,y,312685
Melitaea aurelia,P,,NT,20,NT,LC,RO,Romania,y,238392
Melitaea aurelia,P,,LC,1,NT,LC,RS,Serbia,,88361
Melitaea aurelia,P,,NRLA,,NT,LC,RU,Russia,,3972400
Melitaea aurelia,P,,VU,30,NT,LC,SI,Slovenia,y,20273
Melitaea aurelia,P,,VU,30,NT,LC,SK,Slovakia,y,49036
Melitaea aurelia,P,,NT,,NT,LC,UA,Ukraine,,603628
Melitaea britomartis,P,,EN,50,NT,NT,AT,Austria,y,83858
Melitaea britomartis,P,,LC,1,NT,NT,BA,Bosnia and Herzegovina,,51129
Melitaea britomartis,P,,VU,30,NT,NT,BG,Bulgaria,y,110994
Melitaea britomartis,P,,DD,1,NT,NT,BY,Belarus,,207600
Melitaea britomartis,P,,CR,80,NT,NT,CH,Switzerland,,41290
Melitaea britomartis,P,,CR,80,NT,NT,CZ,Czech Republic,y,78866
Melitaea britomartis,P,,NT,20,NT,NT,DE,Germany,y,357168
Melitaea britomartis,P,,DD,1,NT,NT,HR,Croatia,y,56594
Melitaea britomartis,P,,NT,20,NT,NT,HU,Hungary,y,93030
Melitaea britomartis,P,,EN,50,NT,NT,IT,Italy,y,301318
Melitaea britomartis,P,,LC,,NT,NT,LT,Lithuania,y,65300
Melitaea britomartis,P,,VU,30,NT,NT,PL,Poland,y,312685
Melitaea britomartis,P,,DD,1,NT,NT,RO,Romania,y,238392
Melitaea britomartis,P,,NRLA,,NT,NT,RU,Russia,,3972400
Melitaea britomartis,P,,CR,80,NT,NT,SE,Sweden,y,449964
Melitaea britomartis,P,,VU,30,NT,NT,SI,Slovenia,y,20273
Melitaea britomartis,P,,VU,30,NT,NT,SK,Slovakia,y,49036
Melitaea britomartis,P,,NT,,NT,NT,UA,Ukraine,,603628
Melitaea celadussa,P,,LC,1,,,AD,Andorra,,468
Melitaea celadussa,P,,Unknown,1,,,CH,Switzerland,,41290
Melitaea celadussa,P,,NE,,,,ES,Spain,y,498468
Melitaea celadussa,P,,Unknown,1,,,FR,France,y,551394
Melitaea celadussa,P,,LC,1,,,IT,Italy,y,301318
Melitaea celadussa,P,,NRLA,,,,PT,Portugal,y,91568
Melitaea cinxia,P,,LC,1,LC,LC,AD,Andorra,,468
Melitaea cinxia,P,,VU,30,LC,LC,AL,Albania,,28748
Melitaea cinxia,P,,VU,30,LC,LC,AT,Austria,y,83858
Melitaea cinxia,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Melitaea cinxia,P,,LC,1,LC,LC,BE,Belgium,y,30528
Melitaea cinxia,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Melitaea cinxia,P,,Unknown,1,LC,LC,BY,Belarus,,207600
Melitaea cinxia,P,,VU,30,LC,LC,CH,Switzerland,,41290
Melitaea cinxia,P,,VU,30,LC,LC,CZ,Czech Republic,y,78866
Melitaea cinxia,P,,VU,30,LC,LC,DE,Germany,y,357168
Melitaea cinxia,P,,VU,30,LC,LC,DK,Denmark,y,44493
Melitaea cinxia,P,,EN,,LC,LC,EE,Estonia,y,45339
Melitaea cinxia,P,,NE,,LC,LC,ES,Spain,y,498468
Melitaea cinxia,P,,EN,50,LC,LC,FI,Finland,y,338145
Melitaea cinxia,P,,LC,1,LC,LC,FR,France,y,551394
Melitaea cinxia,P,,EN,50,LC,LC,GB,United Kingdom,y,244820
Melitaea cinxia,P,,LC,1,LC,LC,GR,Greece,y,131940
Melitaea cinxia,P,,LC,1,LC,LC,HR,Croatia,y,56594
Melitaea cinxia,P,,LC,1,LC,LC,HU,Hungary,y,93030
Melitaea cinxia,P,,LC,1,LC,LC,IT,Italy,y,301318
Melitaea cinxia,P,,LC,,LC,LC,LT,Lithuania,y,65300
Melitaea cinxia,P,,LC,1,LC,LC,LU,Luxembourg,y,2428
Melitaea cinxia,P,,NRLA,,LC,LC,LV,Latvia,y,64589
Melitaea cinxia,P,,NRLA,,LC,LC,MD,Moldova,,33846
Melitaea cinxia,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Melitaea cinxia,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Melitaea cinxia,P,,CR,80,LC,LC,NL,Netherlands,y,41198
Melitaea cinxia,P,,CR,80,LC,LC,NO,Norway,,385178
Melitaea cinxia,P,,LC,1,LC,LC,PL,Poland,y,312685
Melitaea cinxia,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Melitaea cinxia,P,,LC,1,LC,LC,RO,Romania,y,238392
Melitaea cinxia,P,,LC,1,LC,LC,RS,Serbia,,88361
Melitaea cinxia,P,,NRLA,,LC,LC,RU,Russia,,3972400
Melitaea cinxia,P,,NT,20,LC,LC,SE,Sweden,y,449964
Melitaea cinxia,P,,LC,1,LC,LC,SI,Slovenia,y,20273
Melitaea cinxia,P,,VU,30,LC,LC,SK,Slovakia,y,49036
Melitaea cinxia,P,,LC,,LC,LC,UA,Ukraine,,603628
Melitaea deione,P,,NT,20,LC,LC,AD,Andorra,,468
Melitaea deione,P,,EN,50,LC,LC,CH,Switzerland,,41290
Melitaea deione,P,,NE,,LC,LC,ES,Spain,y,498468
Melitaea deione,P,,LC,1,LC,LC,FR,France,y,551394
Melitaea deione,P,,LC,1,LC,LC,IT,Italy,y,301318
Melitaea deione,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Melitaea diamina,P,,NT,20,LC,NT,AD,Andorra,,468
Melitaea diamina,P,,Unknown,1,LC,NT,AL,Albania,,28748
Melitaea diamina,P,,NT,20,LC,NT,AT,Austria,y,83858
Melitaea diamina,P,,NT,20,LC,NT,BA,Bosnia and Herzegovina,,51129
Melitaea diamina,P,,LC,1,LC,NT,BE,Belgium,y,30528
Melitaea diamina,P,,VU,30,LC,NT,BG,Bulgaria,y,110994
Melitaea diamina,P,,DD,1,LC,NT,BY,Belarus,,207600
Melitaea diamina,P,,NT,20,LC,NT,CH,Switzerland,,41290
Melitaea diamina,P,,VU,30,LC,NT,CZ,Czech Republic,y,78866
Melitaea diamina,P,,VU,30,LC,NT,DE,Germany,y,357168
Melitaea diamina,Ex,,RE,100,LC,NT,DK,Denmark,y,44493
Melitaea diamina,P,,LC,,LC,NT,EE,Estonia,y,45339
Melitaea diamina,P,,NE,,LC,NT,ES,Spain,y,498468
Melitaea diamina,P,,EN,50,LC,NT,FI,Finland,y,338145
Melitaea diamina,P,,LC,1,LC,NT,FR,France,y,551394
Melitaea diamina,P,,LC,1,LC,NT,HR,Croatia,y,56594
Melitaea diamina,P,,VU,30,LC,NT,HU,Hungary,y,93030
Melitaea diamina,P,,LC,1,LC,NT,IT,Italy,y,301318
Melitaea diamina,P,,NRLA,,LC,NT,LI,Liechtenstein,,160
Melitaea diamina,P,,NT,20,LC,NT,LT,Lithuania,y,65300
Melitaea diamina,P,,DD,1,LC,NT,LU,Luxembourg,y,2428
Melitaea diamina,P,,NRLA,,LC,NT,LV,Latvia,y,64589
Melitaea diamina,P,,NRLA,,LC,NT,MD,Moldova,,33846
Melitaea diamina,P,,NRLA,,LC,NT,ME,Montenegro,,13812
Melitaea diamina,P,,Unknown,1,LC,NT,MK,North Macedonia,,25713
Melitaea diamina,Ex,,RE,100,LC,NT,NL,Netherlands,y,41198
Melitaea diamina,P,,VU,30,LC,NT,NO,Norway,,385178
Melitaea diamina,P,,NT,20,LC,NT,PL,Poland,y,312685
Melitaea diamina,P,,VU,30,LC,NT,RO,Romania,y,238392
Melitaea diamina,P,,LC,1,LC,NT,RS,Serbia,,88361
Melitaea diamina,P,,NRLA,,LC,NT,RU,Russia,,3972400
Melitaea diamina,P,,NT,20,LC,NT,SE,Sweden,y,449964
Melitaea diamina,P,,VU,30,LC,NT,SI,Slovenia,y,20273
