"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","scientificNameLocal","scientificNameEU","license","rightsHolder","accessRights","datasetName","occurrencestatus","language","datasetID","kingdom1","phylum1","class1","taxonID"
9042695,"Melitaea Fabricius, 1807","GENUS","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",94,FALSE,"ACCEPTED","Nymphalidae","Melitaea (athalia) celadussa","Melitaea nevadensis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","9042695:bae3cdbeef8475516e5f95d36a590551"
1899737,"Melitaea aetherie (Hubner, 1826)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Melitaea aetherie","Melitaea aetherie","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1899737:58aae27e407ec1c70f4f13c21dff109b"
1899818,"Melitaea arduinna (Esper, 1783)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Melitaea arduinna","Melitaea arduinna","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1899818:b81c818fe130963dac1434eaf751ef16"
5792088,"Melitaea asteria Freyer, 1828","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Melitaea asteria","Melitaea asteria","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5792088:058833fd466639d21d2004b85bf81212"
1899433,"Melitaea athalia (Rottemburg, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Melitaea athalia","Melitaea athalia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1899433:3d52b14775df68102b2199c3c79e2b17"
1899433,"Melitaea athalia (Rottemburg, 1775)","SPECIES","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Melitaea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Melitaea athalia nevadensis","Melitaea nevadensis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1899433:3d52b14775df68102b2199c3c79e2b17"
5881471,"Melitaea aurelia Nickerl, 1850","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Melitaea aurelia","Melitaea aurelia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5881471:bf5d1378aa5773f638d57c6c391bf595"
7598816,"Melitaea britomartis Assmann, 1847","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Melitaea britomartis","Melitaea britomartis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7598816:42461d58d26b422ebd4af0b08eabfdff"
7514750,"Melitaea celadussa Fruhstorfer, 1910","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",98,TRUE,"SYNONYM","Nymphalidae","Melitaea celadussa","Melitaea nevadensis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7514750:bad4bd8aacca1f91e6f3fe5fca568e53"
8168644,"Melitaea cinxia (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Melitaea cinxia","Melitaea cinxia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8168644:ebea82c66736280ea35ee67e05e4f312"
6229058,"Melitaea deione (Geyer, 1832)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Melitaea deione","Melitaea deione","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","6229058:03f3f4dc6824685e861bb4e0b18b2735"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Melitaea diamina","Melitaea diamina","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7768674:f68d20d5892dce912d6daf451f096081"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Melitaea didyma","Melitaea didyma","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8393082:171a6c6d1336329c504afa6b784faa75"
9042695,"Melitaea Fabricius, 1807","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Melitaea","Insecta",94,FALSE,"ACCEPTED","Nymphalidae","Melitaea neglecta","Melitaea athalia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","9042695:bae3cdbeef8475516e5f95d36a590551"
8344604,"Melitaea nevadensis Oberthür, 1904","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Melitaea nevadensis","Melitaea nevadensis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8344604:62b68f5331ccd254f8a40979aa7ebd75"
7855265,"Melitaea ornata Christoph, 1893","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",97,FALSE,"ACCEPTED","Nymphalidae","Melitaea ornata","Melitaea ornata","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7855265:d92204316e98563d9922ff78e1c4729e"
5792087,"Melitaea parthenoides Keferstein, 1851","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Melitaea parthenoides","Melitaea parthenoides","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5792087:d05bb83c5a03929e6162c2d1599eb90d"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Melitaea phoebe","Melitaea phoebe","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1899508:a5fa07b60e449a4363d33b1725450383"
1899295,"Melitaea telona Fruhstorfer, 1908","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Melitaea telona","Melitaea ornata","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1899295:a8bc675eb2aadddb4b0b3ef1cea23dae"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Melitaea trivia","Melitaea trivia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1899349:3b3861a9b3f0eff69864b02c35f970ea"
5792086,"Melitaea varia Meyer-Dur, 1851","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Melitaea varia","Melitaea varia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5792086:f9471e7fc0e44076b66085bc48cc3e8d"
8349636,"Mellicta athalia Rottemburg, 1775","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",97,FALSE,"DOUBTFUL","Nymphalidae","Mellicta athalia","Melitaea athalia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8349636:dc05c84a53bff897b49f181e21f5202c"
1913175,"Mellicta aurelia Nickerl, 1850","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Melitaea","Insecta",97,FALSE,"DOUBTFUL","Nymphalidae","Mellicta aurelia","Melitaea aurelia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1913175:8f37f0dae913495407b61568697f4480"
6097215,"Mesoacidalia aglaja (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Argynnis","Insecta",98,TRUE,"SYNONYM","Nymphalidae","Mesoacidalia aglaja","Argynnis aglaja","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","6097215:f655fcf94c1cd32b060dbd96875b31ad"
4535510,"Minois dryas (Scopoli, 1763)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Minois","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Minois dryas","Minois dryas","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535510:a137ef19f28859c64fe946bb5339a8f1"
4535398,"Muschampia cribrellum (Eversmann, 1841)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Muschampia","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Muschampia cribrellum","Muschampia cribrellum","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535398:66756bea2b7c739517c7085ba203884c"
4535396,"Muschampia proto (Ochsenheimer, 1808)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Muschampia","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Muschampia proto","Muschampia proto","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535396:1ddec97ca44ca001cd2dd05f4a207fb7"
4535400,"Muschampia tessellum (Hubner, 1803)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Muschampia","Insecta",98,FALSE,"ACCEPTED","Hesperiidae","Muschampia tessellum","Muschampia tessellum","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535400:558cb3325959cbd90934f2efc38ff31d"
4535194,"Neolycaena rhymnus (Eversmann, 1832)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Neolycaena","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Neolycaena rhymnus","Neolycaena rhymnus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535194:1de109ab0cc4badf4bd1dc7b1b74f895"
5883101,"Neozephyrus quercus (Linnaeus, 1758)","SPECIES","Lepidoptera","FUZZY","Arthropoda","Animalia","Favonius","Insecta",83,TRUE,"SYNONYM","Lycaenidae","Neozephirus quercus","Favonius quercus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5883101:2596e679c0cf42dfbaf34ffa3ded4cef"
5883101,"Neozephyrus quercus (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Favonius","Insecta",98,TRUE,"SYNONYM","Lycaenidae","Neozephyrus quercus","Favonius quercus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5883101:2596e679c0cf42dfbaf34ffa3ded4cef"
5131096,"Neptis rivularis (Scopoli, 1763)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Neptis","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Neptis rivularis","Neptis rivularis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5131096:497aa91c13ddd54a91aadd680f742481"
5131142,"Neptis sappho (Pallas, 1771)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Neptis","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Neptis sappho","Neptis sappho","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5131142:887b59c34590126443462c4b1c7517ef"
8373607,"Nordmannia acaciae (Fabricius, 1787)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Satyrium","Insecta",98,TRUE,"SYNONYM","Lycaenidae","Nordmannia acaciae","Satyrium acaciae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8373607:c7290574a3b74ac72b79fc0792944d75"
5138681,"Nordmannia ilicis (Esper, 1779)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Nordmannia","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Nordmannia ilicis","Satyrium ilicis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5138681:b0c991d8982bde43e15224dcd1362ddc"
1924241,"Nordmannia Tutt, 1907","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Nordmannia","Insecta",94,FALSE,"ACCEPTED","Lycaenidae","Nordmannia pruni","Satyrium pruni","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1924241:d50357027fb118cbfaa91dd909eb969e"
1924241,"Nordmannia Tutt, 1907","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Nordmannia","Insecta",94,FALSE,"ACCEPTED","Lycaenidae","Nordmannia spini","Satyrium spini","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1924241:d50357027fb118cbfaa91dd909eb969e"
1924241,"Nordmannia Tutt, 1907","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Nordmannia","Insecta",94,FALSE,"ACCEPTED","Lycaenidae","Nordmannia w-album","Satyrium w-album","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1924241:d50357027fb118cbfaa91dd909eb969e"
5130682,"Nymphalis antiopa (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Nymphalis","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Nymphalis antiopa","Nymphalis antiopa","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5130682:e0a3d9bc40fa6c5417ec6cc38b3e1f4f"
8442268,"Nymphalis c-album (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polygonia","Insecta",98,TRUE,"SYNONYM","Nymphalidae","Nymphalis c-album","Polygonia c-album","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8442268:cea930d4ac26a434798c5b76768c9484"
5130677,"Nymphalis io Linnaeus, 1758","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Nymphalis","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Nymphalis io","Aglais io","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5130677:5f3c45249876ad8c9e9795aecb5c1218"
5714371,"Nymphalis l-album (Esper, 1781)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Nymphalis","Insecta",98,TRUE,"SYNONYM","Nymphalidae","Nymphalis l-album","Nymphalis vaualbum","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5714371:d5e9ed9eaad8ba05a71a782b53a69fae"
7762841,"Nymphalis polychloros (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Nymphalis","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Nymphalis polychloros","Nymphalis polychloros","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7762841:8315c212d64eeadae4c962ec6ba69a08"
5714374,"Nymphalis vaualbum (Denis & Schiffermuller, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Nymphalis","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Nymphalis vaualbum","Nymphalis vaualbum","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5714374:6bfc39d8879f236760899981c6f79245"
