"usageKey","scientificName","rank","matchType","kingdom","phylum","class","order","family","genus","confidence","synonym","status","SpeciesnameEurope","Family","Subfamily","PhylogeneticOrder","AuthorYear","Genus","Species","EnglishName","RedListCategoryEurope","RedListCategoryEU","HabitatsDirective","SPECstatus","EuropeanEndemic","EUEndemic","Endemic","EdgeOfRange","Comments"
5140244,"Polyommatus eros (Ochsenheimer, 1808)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus eros","Lycaenidae","Polyommatinae",235,"(Ochsenheimer, 1808)","Polyommatus","eros","Eros Blue","NT","NT",,"SPEC2",,,,,
7445680,"Polyommatus escheri (Hubner, 1823)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus escheri","Lycaenidae","Polyommatinae",226,"(Hübner, 1823)","Polyommatus","escheri","Escher's Blue","LC","LC",,,,,,,
5772749,"Polyommatus fabressei (Oberthur, 1910)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus fabressei","Lycaenidae","Polyommatinae",245,"(Oberthür, 1910)","Polyommatus","fabressei","Oberthür's Anomalous Blue","LC","LC",,,"EuropeanEndemic","EUEndemic","Spain",,
5772736,"Polyommatus fulgens (De Sagarra, 1925)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus fulgens","Lycaenidae","Polyommatinae",244,"(Sagarra, 1925)","Polyommatus","fulgens","Catalonian Furry Blue","LC","LC",,,"EuropeanEndemic","EUEndemic","Spain",,
5772700,"Polyommatus golgus (Hubner, 1813)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus golgus","Lycaenidae","Polyommatinae",230,"(Hübner, 1813)","Polyommatus","golgus","Nevada Blue","VU","VU","II+IV","SPEC1","EuropeanEndemic","EUEndemic","Spain",,
5772725,"Polyommatus humedasae Toso & Balletto, 1976","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus humedasae","Lycaenidae","Polyommatinae",247,"(Toso & Balletto, 1976)","Polyommatus","humedasae","Piedmont Anomalous Blue","EN","EN",,"SPEC1","EuropeanEndemic","EUEndemic","Italy",,
5140214,"Polyommatus icarus (Rottemburg, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus icarus","Lycaenidae","Polyommatinae",234,"(Rottemburg, 1775)","Polyommatus","icarus","Common Blue","LC","LC",,,,,,,
9148357,"Polyommatus iphigenia (Herrich-Schaffer, 1847)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus iphigenia","Lycaenidae","Polyommatinae",242,"(Herrich-Schäffer, 1847)","Polyommatus","iphigenia","Chelmos Blue","NtA","NtA",,,,,,"EoR",
5772726,"Polyommatus nephohiptamenos (Brown & Coutsis, 1978)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus nephohiptamenos","Lycaenidae","Polyommatinae",241,"(Brown & Coutsis, 1978)","Polyommatus","nephohiptamenos","Higgins' Anomalous Blue","NT","NT",,"SPEC2","EuropeanEndemic","EUEndemic",,,
5772702,"Polyommatus nivescens Keferstein, 1851","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus nivescens","Lycaenidae","Polyommatinae",231,"(Keferstein, 1851)","Polyommatus","nivescens","Mother-of-pearl Blue","NT","NT",,"SPEC2","EuropeanEndemic","EUEndemic","Spain",,
5772741,"Polyommatus orphicus Kolev, 2005","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus orphicus","Lycaenidae","Polyommatinae",249,"Kolev, 2005","Polyommatus","orphicus","Kolev's Anomalous Blue","VU","VU",,"SPEC1","EuropeanEndemic","EUEndemic",,,
7664111,"Polyommatus ripartii (Freyer, 1830)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus ripartii","Lycaenidae","Polyommatinae",240,"(Freyer, 1830)","Polyommatus","ripartii","Ripart's Anomalous Blue","LC","NT",,,,,,,
7634721,"Polyommatus thersites (Cantener, 1835)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus thersites","Lycaenidae","Polyommatinae",227,"(Cantener, 1835)","Polyommatus","thersites","Chapman's Blue","LC","LC",,,,,,,
9060027,"Polyommatus timfristos Lukhtanov, Vishnevskaya & Shapoval, 2016","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",97,FALSE,"DOUBTFUL","Polyommatus timfristos","Lycaenidae","Polyommatinae",248,"Lukhtanov, Vishnevskaya & Shapoval, 2016","Polyommatus","timfristos","suggestion: Timfristos Anomalous Blue",,,,,"EuropeanEndemic","EUEndemic","Greece",,
5772727,"Polyommatus violetae (Gomez-Bustillo, Exposito & Martinez, 1979)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Polyommatus",98,FALSE,"ACCEPTED","Polyommatus violetae","Lycaenidae","Polyommatinae",243,"(Gómez-Bustillo, Expósito & Martínez, 1979)","Polyommatus","violetae","Andalusian Anomalous Blue","VU","VU",,"SPEC1","EuropeanEndemic","EUEndemic","Spain",,
1920237,"Pontia callidice (Hubner, 1800)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pontia",98,FALSE,"ACCEPTED","Pontia callidice","Pieridae","Pierinae",89,"(Hübner, 1800)","Pontia","callidice","Peak White","LC","LC",,,,,,,
1920247,"Pontia chloridice (Hubner, 1813)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pontia",98,FALSE,"ACCEPTED","Pontia chloridice","Pieridae","Pierinae",88,"(Hübner, 1813)","Pontia","chloridice","Small Bath White","LC","LC",,,,,,,
1920258,"Pontia daplidice (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pontia",98,FALSE,"ACCEPTED","Pontia daplidice","Pieridae","Pierinae",91,"(Linnaeus, 1758)","Pontia","daplidice","Bath White","LC","LC",,,,,,,
1920259,"Pontia edusa (Fabricius, 1777)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pontia",98,FALSE,"ACCEPTED","Pontia edusa","Pieridae","Pierinae",90,"(Fabricius, 1777)","Pontia","edusa","Eastern Bath White","LC","LC",,,,,,,
1928630,"Praephilotes anthracias (Christoph, 1877)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Praephilotes",98,FALSE,"ACCEPTED","Praephilotes anthracias","Lycaenidae","Polyommatinae",174,"(Christoph, 1877)","Praephilotes","anthracias","suggestion:","NtA","NtA",,,,,,"EoR",
1902809,"Proterebia phegea Borkhausen, 1805","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Proterebia",98,FALSE,"ACCEPTED","Proterebia phegea","Nymphalidae","Satyrinae",425,"(Borkhausen, 1788)","Proterebia","phegea","Dalmatian Ringlet","LC","LC",,,,,,,
1911627,"Pseudochazara De Lesse, 1951","GENUS","HIGHERRANK","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pseudochazara",94,FALSE,"ACCEPTED","Pseudochazara amalthea","Nymphalidae","Satyrinae",417,"(Frivaldszky, 1845)","Pseudochazara","amalthea","suggestion:",,,,,"EuropeanEndemic",,,,
1911684,"Pseudochazara amymone Brown, 1976","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pseudochazara",98,FALSE,"ACCEPTED","Pseudochazara amymone","Nymphalidae","Satyrinae",415,"Brown, 1976","Pseudochazara","amymone","Brown's Grayling","VU","VU",,"SPEC1","EuropeanEndemic","EUEndemic",,,
4535596,"Pseudochazara anthelea (Hubner, 1824)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pseudochazara",98,FALSE,"ACCEPTED","Pseudochazara anthelea","Nymphalidae","Satyrinae",416,"(Hübner, 1824)","Pseudochazara","anthelea","White-banded Grayling","LC","LC",,,,,,,
9107450,"Pseudochazara cingovskii Gross, 1973","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pseudochazara",98,FALSE,"ACCEPTED","Pseudochazara cingovskii","Nymphalidae","Satyrinae",421,"(Gross, 1973)","Pseudochazara","cingovskii","Macedonian Grayling","CR","NE",,"SPEC1","EuropeanEndemic",,"Republic of Macedonia",,
4535594,"Pseudochazara euxina (Kuznetzov, 1909)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pseudochazara",98,FALSE,"ACCEPTED","Pseudochazara euxina","Nymphalidae","Satyrinae",419,"(Kuznetsov, 1909)","Pseudochazara","euxina","suggestion:","EN","NE",,"SPEC1","EuropeanEndemic",,"Ukraine",,
1911683,"Pseudochazara geyeri (Herrich-Schaffer, 1846)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pseudochazara",98,FALSE,"ACCEPTED","Pseudochazara geyeri","Nymphalidae","Satyrinae",413,"(Herrich-Schäffer, 1846)","Pseudochazara","geyeri","Gray Asian Grayling","LC","LC",,,,,,,
1911656,"Pseudochazara graeca (Staudinger, 1870)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pseudochazara",98,FALSE,"ACCEPTED","Pseudochazara graeca","Nymphalidae","Satyrinae",414,"(Staudinger, 1870)","Pseudochazara","graeca","Grecian Grayling","LC","LC",,,"EuropeanEndemic",,,,
1911627,"Pseudochazara De Lesse, 1951","GENUS","HIGHERRANK","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pseudochazara",94,FALSE,"ACCEPTED","Pseudochazara mercurius","Nymphalidae","Satyrinae",420,"(Staudinger, 1887)","Pseudochazara","mercurius","Nevada Grayling",,,,,,,,"EoR",
4535585,"Pseudochazara orestes De Prins & van der Poorten, 1981","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pseudochazara",98,FALSE,"ACCEPTED","Pseudochazara orestes","Nymphalidae","Satyrinae",423,"De Prins & van der Poorten, 1981","Pseudochazara","orestes","Dils' Grayling","VU","VU",,"SPEC1","EuropeanEndemic","EUEndemic",,,
4535587,"Pseudochazara tisiphone Brown, 1980","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pseudochazara",98,TRUE,"SYNONYM","Pseudochazara tisiphone","Nymphalidae","Satyrinae",422,"Brown, [1981]","Pseudochazara","tisiphone","Dark Grayling",,,,,,,,,
4535590,"Pseudochazara williamsi (Romei, 1927)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pseudochazara",98,FALSE,"ACCEPTED","Pseudochazara williamsi","Nymphalidae","Satyrinae",418,"(Romei, 1927)","Pseudochazara","williamsi","suggestion:",,,,,"EuropeanEndemic","EUEndemic",,,
1922572,"Pseudophilotes abencerragus (Pierret, 1837)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Pseudophilotes",98,FALSE,"ACCEPTED","Pseudophilotes abencerragus","Lycaenidae","Polyommatinae",169,"(Pierret, 1837)","Pseudophilotes","abencerragus","False Baton Blue","LC","LC",,,,,,,
4535101,"Pseudophilotes barbagiae De Prins & van der Poorten, 1982","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Pseudophilotes",98,FALSE,"ACCEPTED","Pseudophilotes barbagiae","Lycaenidae","Polyommatinae",168,"De Prins & van der Poorten, 1982","Pseudophilotes","barbagiae","Sardinian Blue","LC","LC",,,"EuropeanEndemic","EUEndemic","Italy - Sardinia",,
1922584,"Pseudophilotes baton (Bergstrasser, 1779)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Pseudophilotes",98,FALSE,"ACCEPTED","Pseudophilotes baton","Lycaenidae","Polyommatinae",172,"(Bergsträsser, 1779)","Pseudophilotes","baton","Baton Blue","LC","LC",,"SPEC4","EuropeanEndemic",,,,
4535092,"Pseudophilotes bavius (Eversmann, 1832)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Pseudophilotes",98,FALSE,"ACCEPTED","Pseudophilotes bavius","Lycaenidae","Polyommatinae",167,"(Eversmann, 1832)","Pseudophilotes","bavius","Bavius Blue","LC","LC","II+IV","SPEC3",,,,,
8311653,"Pseudophilotes panoptes (Hubner, 1813)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Pseudophilotes",98,FALSE,"ACCEPTED","Pseudophilotes panoptes","Lycaenidae","Polyommatinae",170,"(Hübner, 1813)","Pseudophilotes","panoptes","Panoptes Blue","NT","NT",,"SPEC2","EuropeanEndemic","EUEndemic",,,
1922581,"Pseudophilotes vicrama (Moore, 1865)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Pseudophilotes",98,FALSE,"ACCEPTED","Pseudophilotes vicrama","Lycaenidae","Polyommatinae",171,"(Moore, 1865)","Pseudophilotes","vicrama","Eastern Baton Blue","NT","NT",,"SPEC2",,,,,
1949794,"Pyrgus alveus (Hubner, 1803)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus",98,FALSE,"ACCEPTED","Pyrgus alveus","Hesperiidae","Pyrginae",56,"(Hübner, 1803)","Pyrgus","alveus","Large Grizzled Skipper","LC","LC",,,,,,,
1949852,"Pyrgus andromedae (Wallengren, 1853)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus",98,FALSE,"ACCEPTED","Pyrgus andromedae","Hesperiidae","Pyrginae",53,"(Wallengren, 1853)","Pyrgus","andromedae","Alpine Grizzled Skipper","LC","LC",,,"EuropeanEndemic",,,,
1949784,"Pyrgus armoricanus (Oberthur, 1910)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus",98,FALSE,"ACCEPTED","Pyrgus armoricanus","Hesperiidae","Pyrginae",55,"(Oberthür, 1910)","Pyrgus","armoricanus","Oberthür's Grizzled Skipper","LC","LC",,,,,,,
7683096,"Pyrgus cacaliae (Rambur, 1839)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus",98,FALSE,"ACCEPTED","Pyrgus cacaliae","Hesperiidae","Pyrginae",52,"(Rambur, 1839)","Pyrgus","cacaliae","Dusky Grizzled Skipper","LC","LC",,,"EuropeanEndemic",,,,
1949715,"Pyrgus carlinae (Rambur, 1839)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus",98,FALSE,"ACCEPTED","Pyrgus carlinae","Hesperiidae","Pyrginae",60,"(Rambur, 1839)","Pyrgus","carlinae","Carline Skipper","LC","LC",,,"EuropeanEndemic",,,,
7637698,"Pyrgus carthami (Hubner, 1813)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus",98,FALSE,"ACCEPTED","Pyrgus carthami","Hesperiidae","Pyrginae",49,"(Hübner, 1813)","Pyrgus","carthami","Safflower Skipper","LC","LC",,,,,,,
1950006,"Pyrgus centaureae (Rambur, 1839)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus",98,FALSE,"ACCEPTED","Pyrgus centaureae","Hesperiidae","Pyrginae",51,"(Rambur, 1839)","Pyrgus","centaureae","Northern Grizzled Skipper","LC","LC",,,,,,,
1949850,"Pyrgus cinarae (Rambur, 1839)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus",98,FALSE,"ACCEPTED","Pyrgus cinarae","Hesperiidae","Pyrginae",62,"(Rambur, 1839)","Pyrgus","cinarae","Sandy Grizzled Skipper","LC","LC",,,,,,,
7997589,"Pyrgus cirsii (Rambur, 1839)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus",98,FALSE,"ACCEPTED","Pyrgus cirsii","Hesperiidae","Pyrginae",61,"(Rambur, 1839)","Pyrgus","cirsii","Cinquefoil Skipper","VU","VU",,"SPEC1","EuropeanEndemic",,,,
5142610,"Pyrgus foulquieri (Oberthür, 1910)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus",98,FALSE,"ACCEPTED","Pyrgus foulquieri","Hesperiidae","Pyrginae",58,"(Oberthür, 1910)","Pyrgus","foulquieri","Foulquier's Grizzled Skipper","LC","LC",,,"EuropeanEndemic","EUEndemic",,,
8109173,"Pyrgus malvae (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus",98,FALSE,"ACCEPTED","Pyrgus malvae","Hesperiidae","Pyrginae",48,"(Linnaeus, 1758)","Pyrgus","malvae","Grizzled Skipper","LC","LC",,,,,,,
1949938,"Pyrgus malvoides (Elwes & Edwards, 1897)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus",98,FALSE,"ACCEPTED","Pyrgus malvoides","Hesperiidae","Pyrginae",47,"(Elwes & Edwards, 1897)","Pyrgus","malvoides","Southern Grizzled Skipper","LC","LC",,,"EuropeanEndemic",,,,
1949954,"Pyrgus onopordi (Rambur, 1839)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus",98,FALSE,"ACCEPTED","Pyrgus onopordi","Hesperiidae","Pyrginae",59,"(Rambur, 1839)","Pyrgus","onopordi","Rosy Grizzled Skipper","LC","LC",,,,,,,
1949929,"Pyrgus serratulae (Rambur, 1839)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus",98,FALSE,"ACCEPTED","Pyrgus serratulae","Hesperiidae","Pyrginae",54,"(Rambur, 1839)","Pyrgus","serratulae","Olive Skipper","LC","NT",,,,,,,
1949877,"Pyrgus sidae (Esper, 1784)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus",98,FALSE,"ACCEPTED","Pyrgus sidae","Hesperiidae","Pyrginae",50,"(Esper, 1784)","Pyrgus","sidae","Yellow-banded Skipper","LC","LC",,,,,,,
1949875,"Pyrgus warrenensis (Verity, 1928)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus",98,FALSE,"ACCEPTED","Pyrgus warrenensis","Hesperiidae","Pyrginae",57,"(Verity, 1928)","Pyrgus","warrenensis","Warren's Skipper","LC","LC",,,"EuropeanEndemic",,,,
8404037,"Pyronia bathseba (Fabricius, 1793)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pyronia",98,FALSE,"ACCEPTED","Pyronia bathseba","Nymphalidae","Satyrinae",432,"(Fabricius, 1793)","Pyronia","bathseba","Spanish Gatekeeper","LC","LC",,,,,,,
7988274,"Pyronia cecilia (Vallantin, 1894)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pyronia",98,FALSE,"ACCEPTED","Pyronia cecilia","Nymphalidae","Satyrinae",429,"(Vallantin, 1894)","Pyronia","cecilia","Southern Gatekeeper","LC","LC",,,,,,,
7622059,"Pyronia tithonus (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pyronia",98,FALSE,"ACCEPTED","Pyronia tithonus","Nymphalidae","Satyrinae",431,"(Linnaeus, 1771)","Pyronia","tithonus","Gatekeeper","LC","LC",,"SPEC3",,,,,
7508312,"Satyrium acaciae (Fabricius, 1787)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Satyrium",98,FALSE,"ACCEPTED","Satyrium acaciae","Lycaenidae","Theclinae",152,"(Fabricius, 1787)","Satyrium","acaciae","Sloe Hairstreak","LC","LC",,,,,,,
7552387,"Satyrium esculi (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Satyrium",98,FALSE,"ACCEPTED","Satyrium esculi","Lycaenidae","Theclinae",148,"(Hübner, 1804)","Satyrium","esculi","False Ilex Hairstreak","LC","LC",,,,,,,
5882969,"Satyrium ilicis (Esper, 1779)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Satyrium",98,FALSE,"ACCEPTED","Satyrium ilicis","Lycaenidae","Theclinae",147,"(Esper, 1779)","Satyrium","ilicis","Ilex Hairstreak","LC","LC",,"SPEC3",,,,,
8830632,"Satyrium ledereri (Boisduval, 1848)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Satyrium",98,FALSE,"ACCEPTED","Satyrium ledereri","Lycaenidae","Theclinae",149,"(Boisduval, 1848)","Satyrium","ledereri","Orange-banded Hairstreak","NtA","NtA",,,,,,"EoR",
5882980,"Satyrium pruni (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Satyrium",98,FALSE,"ACCEPTED","Satyrium pruni","Lycaenidae","Theclinae",146,"(Linnaeus, 1758)","Satyrium","pruni","Black Hairstreak","LC","LC",,,,,,,
7391741,"Satyrium spini (Denis & Schiffermuller, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Satyrium",98,FALSE,"ACCEPTED","Satyrium spini","Lycaenidae","Theclinae",151,"([Denis & Schiffermüller], 1775)","Satyrium","spini","Blue-spot Hairstreak","LC","LC",,,,,,,
5882965,"Satyrium w-album (Knoch, 1782)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Satyrium",98,FALSE,"ACCEPTED","Satyrium w-album","Lycaenidae","Theclinae",150,"(Knoch, 1782)","Satyrium","w-album","White-letter Hairstreak","LC","LC",,,,,,,
5134301,"Satyrus actaea (Esper, 1781)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Satyrus",98,FALSE,"ACCEPTED","Satyrus actaea","Nymphalidae","Satyrinae",409,"(Esper, 1781)","Satyrus","actaea","Black Satyr","LC","LC",,,"EuropeanEndemic",,,,
5134031,"Satyrus ferula (Fabricius, 1793)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Satyrus",98,FALSE,"ACCEPTED","Satyrus ferula","Nymphalidae","Satyrinae",407,"(Fabricius, 1793)","Satyrus","ferula","Great Sooty Satyr","LC","LC",,,,,,,
5134194,"Satyrus virbius (Herrich-Schaffer, 1844)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Satyrus",98,FALSE,"ACCEPTED","Satyrus virbius","Nymphalidae","Satyrinae",408,"Herrich-Schäffer, 1844","Satyrus","virbius","Crimean Sooty Satyr","LC","NE",,,"EuropeanEndemic",,,,
1928248,"Scolitantides orion (Pallas, 1771)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Scolitantides",98,FALSE,"ACCEPTED","Scolitantides orion","Lycaenidae","Polyommatinae",173,"(Pallas, 1771)","Scolitantides","orion","Checkered Blue","LC","NT",,,,,,,
6221746,"Speyeria aglaia Linnaeus, 1758","SPECIES","FUZZY","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Speyeria",96,FALSE,"ACCEPTED","Speyeria aglaja","Nymphalidae","Heliconiinae",264,"(Linnaeus, 1758)","Speyeria","aglaja","Dark Green Fritillary","LC","LC",,,,,,,
1945597,"Spialia orbifer (Hubner, 1823)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Spialia",98,FALSE,"ACCEPTED","Spialia orbifer","Hesperiidae","Pyrginae",34,"(Hübner, 1823)","Spialia","orbifer","Hungarian Skipper","LC","LC",,,,,,,
1945589,"Spialia phlomidis (Herrich-Schaffer, 1845)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Spialia",98,FALSE,"ACCEPTED","Spialia phlomidis","Hesperiidae","Pyrginae",30,"(Herrich-Schäffer, 1845)","Spialia","phlomidis","Persian Skipper","LC","LC",,,,,,,
8891058,"Spialia rosae Hernández-Roldán, Dapporto, Dinca, Vicente & Vila, 2016","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Spialia",97,FALSE,"DOUBTFUL","Spialia rosae","Hesperiidae","Pyrginae",33,"Hernández-Roldán, Dapporto, Dinca, Vicente & Vila, 2016","Spialia","rosae","suggestion:",,,,,"EuropeanEndemic","EUEndemic","Spain",,
1945569,"Spialia sertorius (Hoffmannsegg, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Spialia",98,FALSE,"ACCEPTED","Spialia sertorius","Hesperiidae","Pyrginae",31,"(Hoffmansegg, 1804)","Spialia","sertorius","Red-underwing Skipper","LC","LC",,,,,,,
1945619,"Spialia therapne (Rambur, 1832)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Spialia",98,FALSE,"ACCEPTED","Spialia therapne","Hesperiidae","Pyrginae",32,"(Rambur, 1832)","Spialia","therapne","Corsican Red-underwing Skipper","LC","LC",,,"EuropeanEndemic","EUEndemic",,,
4535106,"Tarucus balkanica (Freyer, 1844)","SPECIES","FUZZY","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Tarucus",96,FALSE,"ACCEPTED","Tarucus balkanicus","Lycaenidae","Polyommatinae",161,"(Freyer, 1844)","Tarucus","balkanicus","Little Tiger Blue","LC","LC",,,,,,,
1930904,"Tarucus theophrastus (Fabricius, 1793)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Tarucus",98,FALSE,"ACCEPTED","Tarucus theophrastus","Lycaenidae","Polyommatinae",160,"(Fabricius, 1793)","Tarucus","theophrastus","Common Tiger Blue","LC","LC",,,,,,,
1930110,"Thecla betulae (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Thecla",98,FALSE,"ACCEPTED","Thecla betulae","Lycaenidae","Theclinae",135,"(Linnaeus, 1758)","Thecla","betulae","Brown Hairstreak","LC","LC",,,,,,,
