"usageKey","scientificName","rank","scientificNameLocal","scientificNameEU","CountryCode","threatStatus","Endemic","occurrenceStatus","taxonID"
1909398,"Argynnis paphia (Linnaeus, 1758)","SPECIES","Argynnis paphia","Argynnis paphia","RS","VU","","present","1909398:9e1993db9a09f5c78ce131d80509c077"
1909398,"Argynnis paphia (Linnaeus, 1758)","SPECIES","Argynnis paphia","Argynnis paphia","RU","No Red List available","","present","1909398:9e1993db9a09f5c78ce131d80509c077"
1909398,"Argynnis paphia (Linnaeus, 1758)","SPECIES","Argynnis paphia","Argynnis paphia","SE","LC","","present","1909398:9e1993db9a09f5c78ce131d80509c077"
1909398,"Argynnis paphia (Linnaeus, 1758)","SPECIES","Argynnis paphia","Argynnis paphia","SI","LC","","present","1909398:9e1993db9a09f5c78ce131d80509c077"
1909398,"Argynnis paphia (Linnaeus, 1758)","SPECIES","Argynnis paphia","Argynnis paphia","SK","LC","","present","1909398:9e1993db9a09f5c78ce131d80509c077"
1909398,"Argynnis paphia (Linnaeus, 1758)","SPECIES","Argynnis paphia","Argynnis paphia","UA","No Red List available","","present","1909398:9e1993db9a09f5c78ce131d80509c077"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia (artaxerxes) montensis","Aricia artaxerxes","FR","Unknown","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","AL","Unknown","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","AT","NT","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","BA","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","BE","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","BG","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","BY","Unknown","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","CH","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","CY","No Red List available","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","CZ","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","DE","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","DK","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","ES","Unknown","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","FR","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","GB","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","GR","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","HR","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","HU","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","IT","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","LT","Unknown","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","LU","EN","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","MD","No Red List available","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","ME","No Red List available","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","MK","Unknown","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","MT","No Red List available","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","NL","NT","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","PL","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","RO","No Red List available","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","RS","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","RU","No Red List available","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","SE","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","SI","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","SK","LC","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
1933095,"Aricia agestis (Denis & Schiffermuller, 1775)","SPECIES","Aricia agestis","Aricia agestis","UA","No Red List available","","present","1933095:c9c6bffda55e759c2db0621fc6d84847"
9195563,"Aricia anteros (Freyer, 1838)","SPECIES","Aricia anteros","Aricia anteros","AL","Unknown","","present","9195563:31a9ad434d90188a60e1eeab79bee3c4"
9195563,"Aricia anteros (Freyer, 1838)","SPECIES","Aricia anteros","Aricia anteros","BA","EN","","present","9195563:31a9ad434d90188a60e1eeab79bee3c4"
9195563,"Aricia anteros (Freyer, 1838)","SPECIES","Aricia anteros","Aricia anteros","BG","LC","","present","9195563:31a9ad434d90188a60e1eeab79bee3c4"
9195563,"Aricia anteros (Freyer, 1838)","SPECIES","Aricia anteros","Aricia anteros","GR","LC","","present","9195563:31a9ad434d90188a60e1eeab79bee3c4"
9195563,"Aricia anteros (Freyer, 1838)","SPECIES","Aricia anteros","Aricia anteros","HR","LC","","present","9195563:31a9ad434d90188a60e1eeab79bee3c4"
9195563,"Aricia anteros (Freyer, 1838)","SPECIES","Aricia anteros","Aricia anteros","ME","No Red List available","","present","9195563:31a9ad434d90188a60e1eeab79bee3c4"
9195563,"Aricia anteros (Freyer, 1838)","SPECIES","Aricia anteros","Aricia anteros","MK","Unknown","","present","9195563:31a9ad434d90188a60e1eeab79bee3c4"
9195563,"Aricia anteros (Freyer, 1838)","SPECIES","Aricia anteros","Aricia anteros","RS","EN","","present","9195563:31a9ad434d90188a60e1eeab79bee3c4"
9195563,"Aricia anteros (Freyer, 1838)","SPECIES","Aricia anteros","Aricia anteros","UA","No Red List available","","present","9195563:31a9ad434d90188a60e1eeab79bee3c4"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","AD","DD","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","AL","Unknown","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","AT","NT","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","BA","LC","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","BG","LC","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","BY","Unknown","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","CH","LC","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","CZ","EN","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","DE","DD","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","DK","CR","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","EE","No Red List available","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","FI","LC","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","FR","LC","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","GB","VU","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","GR","LC","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","HR","LC","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","HU","EN","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","IT","LC","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","LI","No Red List available","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","LT","Unknown","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","LV","No Red List available","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","ME","No Red List available","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","MK","Unknown","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","NO","LC","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","PL","EN","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","RO","No Red List available","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","RS","LC","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","RU","No Red List available","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","SE","LC","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","SI","LC","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","SK","DD","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933138,"Aricia artaxerxes (Fabricius, 1793)","SPECIES","Aricia artaxerxes","Aricia artaxerxes","UA","No Red List available","","present","1933138:b45dc387a2aba77a7514c0f0a5e82041"
1933204,"Aricia cramera Eschscholtz, 1821","SPECIES","Aricia cramera","Aricia cramera","AD","DD","","present","1933204:fc68cc52754e0a8ff5565541c4df65c0"
1933204,"Aricia cramera Eschscholtz, 1821","SPECIES","Aricia cramera","Aricia cramera","ES","Unknown","","present","1933204:fc68cc52754e0a8ff5565541c4df65c0"
1933204,"Aricia cramera Eschscholtz, 1821","SPECIES","Aricia cramera","Aricia cramera","IT","LC","","present","1933204:fc68cc52754e0a8ff5565541c4df65c0"
1933204,"Aricia cramera Eschscholtz, 1821","SPECIES","Aricia cramera","Aricia cramera","MA_CA","No Red List available","","present","1933204:fc68cc52754e0a8ff5565541c4df65c0"
1933204,"Aricia cramera Eschscholtz, 1821","SPECIES","Aricia cramera","Aricia cramera","PT","No Red List available","","present","1933204:fc68cc52754e0a8ff5565541c4df65c0"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","AD","VU","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","AL","Unknown","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","AT","NT","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","BA","LC","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","BG","LC","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","CH","LC","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","CZ","VU","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","DE","VU","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","GR","LC","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","HR","LC","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","HU","EN","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","MD","No Red List available","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","ME","No Red List available","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","MK","Unknown","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","PL","VU","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","PT","No Red List available","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","RS","VU","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","RU","No Red List available","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","SE","LC","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","SI","VU","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","Aricia eumedon","Eumedonia eumedon","SK","EN","","present","1933793:d346822bdd581fed7b1b8dc94686890e"
1933126,"Aricia montensis Verity, 1928","SPECIES","Aricia montensis","Aricia montensis","ES","Unknown","","present","1933126:d8bce3ebcdb919df49ed276884f42ef9"
1933126,"Aricia montensis Verity, 1928","SPECIES","Aricia montensis","Aricia montensis","PT","No Red List available","","present","1933126:d8bce3ebcdb919df49ed276884f42ef9"
1933163,"Aricia morronensis Ribbe, 1910","SPECIES","Aricia morronensis","Aricia morronensis","AD","EN","","present","1933163:ebd8c6dc2d2bb42e0391d4385b2da6de"
1933163,"Aricia morronensis Ribbe, 1910","SPECIES","Aricia morronensis","Aricia morronensis","ES","Unknown","","present","1933163:ebd8c6dc2d2bb42e0391d4385b2da6de"
1933163,"Aricia morronensis Ribbe, 1910","SPECIES","Aricia morronensis","Aricia morronensis","FR","VU","","present","1933163:ebd8c6dc2d2bb42e0391d4385b2da6de"
7977706,"Aricia nicias (Meigen, 1830)","SPECIES","Aricia nicias","Aricia nicias","AD","VU","","present","7977706:2cc6bc1831bd7509c0c93a37ae36b576"
7977706,"Aricia nicias (Meigen, 1830)","SPECIES","Aricia nicias","Aricia nicias","CH","LC","","present","7977706:2cc6bc1831bd7509c0c93a37ae36b576"
7977706,"Aricia nicias (Meigen, 1830)","SPECIES","Aricia nicias","Aricia nicias","ES","Unknown","","present","7977706:2cc6bc1831bd7509c0c93a37ae36b576"
7977706,"Aricia nicias (Meigen, 1830)","SPECIES","Aricia nicias","Aricia nicias","FI","NT","","present","7977706:2cc6bc1831bd7509c0c93a37ae36b576"
7977706,"Aricia nicias (Meigen, 1830)","SPECIES","Aricia nicias","Aricia nicias","FR","LC","","present","7977706:2cc6bc1831bd7509c0c93a37ae36b576"
7977706,"Aricia nicias (Meigen, 1830)","SPECIES","Aricia nicias","Aricia nicias","IT","LC","","present","7977706:2cc6bc1831bd7509c0c93a37ae36b576"
7977706,"Aricia nicias (Meigen, 1830)","SPECIES","Aricia nicias","Aricia nicias","NO","VU","","present","7977706:2cc6bc1831bd7509c0c93a37ae36b576"
7977706,"Aricia nicias (Meigen, 1830)","SPECIES","Aricia nicias","Aricia nicias","RU","No Red List available","","present","7977706:2cc6bc1831bd7509c0c93a37ae36b576"
7977706,"Aricia nicias (Meigen, 1830)","SPECIES","Aricia nicias","Aricia nicias","SE","VU","","present","7977706:2cc6bc1831bd7509c0c93a37ae36b576"
