SpeciesnameEurope,SpeciesnameLocal,CountryCode,RedListCategory,Status
Pyrgus armoricanus,Pyrgus armoricanus,DK,CR,P
Pyrgus armoricanus,Pyrgus armoricanus,ES,NE,P
Pyrgus armoricanus,Pyrgus armoricanus,FR,LC,P
Pyrgus armoricanus,Pyrgus armoricanus,GR,LC,P
Pyrgus armoricanus,Pyrgus armoricanus,HR,LC,P
Pyrgus armoricanus,Pyrgus armoricanus,HU,LC,P
Pyrgus armoricanus,Pyrgus armoricanus,IT,LC,P
Pyrgus armoricanus,Pyrgus armoricanus,LU,DD,P
Pyrgus armoricanus,Pyrgus armoricanus,MD,No Red List available,P
Pyrgus armoricanus,Pyrgus armoricanus,ME,No Red List available,P
Pyrgus armoricanus,Pyrgus armoricanus,MK,Unknown,P
Pyrgus armoricanus,Pyrgus armoricanus,PL,EN,P
Pyrgus armoricanus,Pyrgus armoricanus,PT,No Red List available,P
Pyrgus armoricanus,Pyrgus armoricanus,RO,LC,P
Pyrgus armoricanus,Pyrgus armoricanus,RS,LC,P
Pyrgus armoricanus,Pyrgus armoricanus,RU,No Red List available,P
Pyrgus armoricanus,Pyrgus armoricanus,SE,EN,P
Pyrgus armoricanus,Pyrgus armoricanus,SI,VU,P
Pyrgus armoricanus,Pyrgus armoricanus,SK,VU,P
Pyrgus armoricanus,Pyrgus armoricanus,UA,NT,P
Pyrgus cacaliae,Pyrgus cacaliae,AD,EN,P
Pyrgus cacaliae,Pyrgus cacaliae,AT,LC,P
Pyrgus cacaliae,Pyrgus cacaliae,BA,Unknown,P
Pyrgus cacaliae,Pyrgus cacaliae,BG,VU,P
Pyrgus cacaliae,Pyrgus cacaliae,CH,LC,P
Pyrgus cacaliae,Pyrgus cacaliae,DE,R,P
Pyrgus cacaliae,Pyrgus cacaliae,ES,NE,P
Pyrgus cacaliae,Pyrgus cacaliae,FR,LC,P
Pyrgus cacaliae,Pyrgus cacaliae,IT,LC,P
Pyrgus cacaliae,Pyrgus cacaliae,LI,No Red List available,P
Pyrgus cacaliae,Pyrgus cacaliae,RO,EN,P
Pyrgus carlinae,Pyrgus carlinae,AT,DD,P
Pyrgus carlinae,Pyrgus carlinae,CH,VU,P
Pyrgus carlinae,Pyrgus carlinae,FR,LC,P
Pyrgus carlinae,Pyrgus carlinae,IT,LC,P
Pyrgus carthami,Pyrgus carthami,AD,LC,P
Pyrgus carthami,Pyrgus carthami,AL,Unknown,P
Pyrgus carthami,Pyrgus carthami,AT,EN,P
Pyrgus carthami,Pyrgus carthami,BA,LC,P
Pyrgus carthami,Pyrgus carthami,BE,RE,Ex
Pyrgus carthami,Pyrgus carthami,BG,LC,P
Pyrgus carthami,Pyrgus carthami,CH,VU,P
Pyrgus carthami,Pyrgus carthami,CZ,EN,P
Pyrgus carthami,Pyrgus carthami,DE,EN,P
Pyrgus carthami,Pyrgus carthami,ES,NE,P
Pyrgus carthami,Pyrgus carthami,FR,LC,P
Pyrgus carthami,Pyrgus carthami,GR,NT,P
Pyrgus carthami,Pyrgus carthami,HR,LC,P
Pyrgus carthami,Pyrgus carthami,HU,LC,P
Pyrgus carthami,Pyrgus carthami,IT,LC,P
Pyrgus carthami,Pyrgus carthami,LT,RE,Ex
Pyrgus carthami,Pyrgus carthami,MD,No Red List available,P
Pyrgus carthami,Pyrgus carthami,ME,No Red List available,P
Pyrgus carthami,Pyrgus carthami,MK,Unknown,P
Pyrgus carthami,Pyrgus carthami,PL,LC,P
Pyrgus carthami,Pyrgus carthami,RO,LC,P
Pyrgus carthami,Pyrgus carthami,RS,LC,P
Pyrgus carthami,Pyrgus carthami,RU,No Red List available,P
Pyrgus carthami,Pyrgus carthami,SI,VU,P
Pyrgus carthami,Pyrgus carthami,SK,VU,P
Pyrgus carthami,Pyrgus carthami,UA,NT,P
Pyrgus centaureae,Pyrgus centaureae,FI,NT,P
Pyrgus centaureae,Pyrgus centaureae,NO,LC,P
Pyrgus centaureae,Pyrgus centaureae,RU,No Red List available,P
Pyrgus centaureae,Pyrgus centaureae,SE,LC,P
Pyrgus cinarae,Pyrgus cinarae,AL,Unknown,P
Pyrgus cinarae,Pyrgus cinarae,BG,VU,P
Pyrgus cinarae,Pyrgus cinarae,ES,VU,P
Pyrgus cinarae,Pyrgus cinarae,GR,LC,P
Pyrgus cinarae,Pyrgus cinarae,MK,Unknown,P
Pyrgus cinarae,Pyrgus cinarae,RS,NT,P
Pyrgus cinarae,Pyrgus cinarae,RU,No Red List available,P
Pyrgus cinarae,Pyrgus cinarae,UA,NT,P
Pyrgus cirsii,Pyrgus cirsii,AD,LC,P
Pyrgus cirsii,Pyrgus cirsii,AT,RE,Ex
Pyrgus cirsii,Pyrgus cirsii,CH,CR,P
Pyrgus cirsii,Pyrgus cirsii,DE,CR,P
Pyrgus cirsii,Pyrgus cirsii,ES,NE,P
Pyrgus cirsii,Pyrgus cirsii,FR,NT,P
Pyrgus foulquieri,Pyrgus foulquieri,ES,NE,P
Pyrgus foulquieri,Pyrgus foulquieri,FR,LC,P
Pyrgus foulquieri,Pyrgus foulquieri,IT,LC,P
Pyrgus foulquieri,Pyrgus picenus,IT,LC,P
Pyrgus malvae,Pyrgus malvae,AL,Unknown,P
Pyrgus malvae,Pyrgus malvae,AT,LC,P
Pyrgus malvae,Pyrgus malvae,BA,LC,P
Pyrgus malvae,Pyrgus malvae,BE,VU,P
Pyrgus malvae,Pyrgus malvae,BG,LC,P
Pyrgus malvae,Pyrgus malvae,BY,Unknown,P
Pyrgus malvae,Pyrgus malvae,CH,LC,P
Pyrgus malvae,Pyrgus malvae,CZ,NE,P
Pyrgus malvae,Pyrgus malvae,DE,NT,P
Pyrgus malvae,Pyrgus malvae,DK,VU,P
Pyrgus malvae,Pyrgus malvae,EE,LC,P
Pyrgus malvae,Pyrgus malvae,FI,LC,P
Pyrgus malvae,Pyrgus malvae,FR,LC,P
Pyrgus malvae,Pyrgus malvae,GB,VU,P
Pyrgus malvae,Pyrgus malvae,GR,LC,P
Pyrgus malvae,Pyrgus malvae,HR,LC,P
Pyrgus malvae,Pyrgus malvae,HU,LC,P
Pyrgus malvae,Pyrgus malvae,IT,LC,P
Pyrgus malvae,Pyrgus malvae,LI,No Red List available,P
Pyrgus malvae,Pyrgus malvae,LT,LC,P
Pyrgus malvae,Pyrgus malvae,LU,LC,P
Pyrgus malvae,Pyrgus malvae,LV,No Red List available,P
Pyrgus malvae,Pyrgus malvae,MD,No Red List available,P
Pyrgus malvae,Pyrgus malvae,ME,No Red List available,P
Pyrgus malvae,Pyrgus malvae,MK,Unknown,P
Pyrgus malvae,Pyrgus malvae,NL,EN,P
Pyrgus malvae,Pyrgus malvae,NO,LC,P
Pyrgus malvae,Pyrgus malvae,PL,LC,P
Pyrgus malvae,Pyrgus malvae,RO,LC,P
Pyrgus malvae,Pyrgus malvae,RS,LC,P
Pyrgus malvae,Pyrgus malvae,RU,No Red List available,P
Pyrgus malvae,Pyrgus malvae,SE,LC,P
Pyrgus malvae,Pyrgus malvae,SI,LC,P
Pyrgus malvae,Pyrgus malvae,SK,LC,P
Pyrgus malvae,Pyrgus malvae,UA,LC,P
Pyrgus malvoides,Pyrgus malvoides,AD,LC,P
Pyrgus malvoides,Pyrgus malvoides,AT,NT,P
Pyrgus malvoides,Pyrgus malvoides,CH,LC,P
Pyrgus malvoides,Pyrgus malvoides,DE,R,P
Pyrgus malvoides,Pyrgus malvoides,ES,NE,P
Pyrgus malvoides,Pyrgus malvoides,FR,LC,P
Pyrgus malvoides,Pyrgus malvoides,HR,LC,P
Pyrgus malvoides,Pyrgus malvoides,IT,LC,P
Pyrgus malvoides,Pyrgus malvoides,LI,No Red List available,P
Pyrgus malvoides,Pyrgus malvoides,PT,No Red List available,P
Pyrgus malvoides,Pyrgus malvoides,SI,LC,P
Pyrgus onopordi,Pyrgus onopordi,CH,CR,P
Pyrgus onopordi,Pyrgus onopordi,DE,RE,Ex
Pyrgus onopordi,Pyrgus onopordi,ES,NE,P
Pyrgus onopordi,Pyrgus onopordi,FR,LC,P
Pyrgus onopordi,Pyrgus onopordi,IT,LC,P
Pyrgus onopordi,Pyrgus onopordi,PT,No Red List available,P
Pyrgus onopordi,Pyrgus onopordi,SI,RE,Ex
Pyrgus serratulae,Pyrgus serratulae,AD,NT,P
Pyrgus serratulae,Pyrgus serratulae,AL,Unknown,P
Pyrgus serratulae,Pyrgus serratulae,AT,VU,P
Pyrgus serratulae,Pyrgus serratulae,BA,LC,P
Pyrgus serratulae,Pyrgus serratulae,BE,CR,P
Pyrgus serratulae,Pyrgus serratulae,BG,LC,P
Pyrgus serratulae,Pyrgus serratulae,BY,LC,P
Pyrgus serratulae,Pyrgus serratulae,CH,LC,P
Pyrgus serratulae,Pyrgus serratulae,CZ,EN,P
Pyrgus serratulae,Pyrgus serratulae,DE,EN,P
Pyrgus serratulae,Pyrgus serratulae,DK,NE,Ex
Pyrgus serratulae,Pyrgus serratulae,EE,VU,P
Pyrgus serratulae,Pyrgus serratulae,ES,NE,P
Pyrgus serratulae,Pyrgus serratulae,FR,LC,P
Pyrgus serratulae,Pyrgus serratulae,GR,LC,P
Pyrgus serratulae,Pyrgus serratulae,HR,LC,P
Pyrgus serratulae,Pyrgus serratulae,HU,VU,P
Pyrgus serratulae,Pyrgus serratulae,IT,LC,P
Pyrgus serratulae,Pyrgus serratulae,LI,No Red List available,P
Pyrgus serratulae,Pyrgus serratulae,LT,EN,P
Pyrgus serratulae,Pyrgus serratulae,LU,VU,P
Pyrgus serratulae,Pyrgus serratulae,LV,No Red List available,P
Pyrgus serratulae,Pyrgus serratulae,MD,No Red List available,P
Pyrgus serratulae,Pyrgus serratulae,ME,No Red List available,P
Pyrgus serratulae,Pyrgus serratulae,MK,Unknown,P
Pyrgus serratulae,Pyrgus serratulae,PL,VU,P
Pyrgus serratulae,Pyrgus serratulae,PT,No Red List available,P
Pyrgus serratulae,Pyrgus serratulae,RO,DD,P
Pyrgus serratulae,Pyrgus serratulae,RS,NT,P
Pyrgus serratulae,Pyrgus serratulae,RU,No Red List available,P
Pyrgus serratulae,Pyrgus serratulae,SI,LC,P
Pyrgus serratulae,Pyrgus serratulae,SK,VU,P
Pyrgus serratulae,Pyrgus serratulae,UA,NT,P
Pyrgus sidae,Pyrgus sidae,AL,NT,P
Pyrgus sidae,Pyrgus sidae,BA,NT,P
Pyrgus sidae,Pyrgus sidae,BG,LC,P
Pyrgus sidae,Pyrgus sidae,ES,VU,P
Pyrgus sidae,Pyrgus sidae,FR,LC,P
Pyrgus sidae,Pyrgus sidae,GR,LC,P
Pyrgus sidae,Pyrgus sidae,HR,LC,P
Pyrgus sidae,Pyrgus sidae,IT,LC,P
Pyrgus sidae,Pyrgus sidae,MD,No Red List available,P
Pyrgus sidae,Pyrgus sidae,ME,No Red List available,P
Pyrgus sidae,Pyrgus sidae,MK,Unknown,P
Pyrgus sidae,Pyrgus sidae,RO,EN,P
Pyrgus sidae,Pyrgus sidae,RS,LC,P
Pyrgus sidae,Pyrgus sidae,RU,No Red List available,P
Pyrgus sidae,Pyrgus sidae,UA,VU,P
Pyrgus warrenensis,Pyrgus warrenensis,AT,NT,P
Pyrgus warrenensis,Pyrgus warrenensis,CH,NT,P
Pyrgus warrenensis,Pyrgus warrenensis,DE,R,P
Pyrgus warrenensis,Pyrgus warrenensis,FR,VU,P
Pyrgus warrenensis,Pyrgus warrenensis,IT,LC,P
Pyrgus warrenensis,Pyrgus warrenensis,SI,LC,P
Pyronia bathseba,Pyronia bathseba,ES,NE,P
Pyronia bathseba,Pyronia bathseba,FR,LC,P
Pyronia bathseba,Pyronia bathseba,PT,No Red List available,P
Pyronia cecilia,Pyronia cecilia,AL,Unknown,P
Pyronia cecilia,Pyronia cecilia,ES,NE,P
Pyronia cecilia,Pyronia cecilia,FR,LC,P
Pyronia cecilia,Pyronia cecilia,GR,LC,P
Pyronia cecilia,Pyronia cecilia,HR,LC,P
Pyronia cecilia,Pyronia cecilia,IT,LC,P
Pyronia cecilia,Pyronia cecilia,PT,No Red List available,P
Pyronia tithonus,Pyronia tithonus,AD,LC,P
Pyronia tithonus,Pyronia tithonus,AL,Unknown,P
Pyronia tithonus,Pyronia tithonus,BA,LC,P
Pyronia tithonus,Pyronia tithonus,BE,LC,P
Pyronia tithonus,Pyronia tithonus,BG,LC,P
Pyronia tithonus,Pyronia tithonus,CH,LC,P
Pyronia tithonus,Pyronia tithonus,CZ,RE,Ex
Pyronia tithonus,Pyronia tithonus,DE,LC,P
Pyronia tithonus,Pyronia tithonus,DK,NE,Ex
Pyronia tithonus,Pyronia tithonus,ES,NE,P
Pyronia tithonus,Pyronia tithonus,FR,LC,P
Pyronia tithonus,Pyronia tithonus,GB,LC,P
Pyronia tithonus,Pyronia tithonus,GR,LC,P
Pyronia tithonus,Pyronia tithonus,HR,LC,P
Pyronia tithonus,Pyronia tithonus,HU,VU,P
Pyronia tithonus,Pyronia tithonus,IE,NT,P
Pyronia tithonus,Pyronia tithonus,IT,LC,P
Pyronia tithonus,Pyronia tithonus,LU,LC,P
Pyronia tithonus,Pyronia tithonus,ME,No Red List available,P
Pyronia tithonus,Pyronia tithonus,MK,Unknown,P
Pyronia tithonus,Pyronia tithonus,NL,LC,P
Pyronia tithonus,Pyronia tithonus,PL,CR,P
Pyronia tithonus,Pyronia tithonus,PT,No Red List available,P
Pyronia tithonus,Pyronia tithonus,RO,NT,P
Pyronia tithonus,Pyronia tithonus,RS,LC,P
Pyronia tithonus,Pyronia tithonus,SI,LC,P
Pyronia tithonus,Pyronia tithonus,SK,RE,Ex
Pyronia tithonus,Pyronia tithonus,UA,RE,Ex
Satyrium acaciae,Satyrium acaciae,AD,VU,P
Satyrium acaciae,Satyrium acaciae,AL,Unknown,P
Satyrium acaciae,Satyrium acaciae,AT,VU,P
Satyrium acaciae,Satyrium acaciae,BA,NT,P
Satyrium acaciae,Satyrium acaciae,BE,RE,Ex
Satyrium acaciae,Satyrium acaciae,BG,LC,P
Satyrium acaciae,Satyrium acaciae,CH,EN,P
Satyrium acaciae,Satyrium acaciae,CZ,NE,P
Satyrium acaciae,Satyrium acaciae,DE,NT,P
Satyrium acaciae,Satyrium acaciae,ES,NE,P
Satyrium acaciae,Satyrium acaciae,FR,LC,P
Satyrium acaciae,Satyrium acaciae,GR,LC,P
Satyrium acaciae,Satyrium acaciae,HR,LC,P
Satyrium acaciae,Satyrium acaciae,HU,LC,P
Satyrium acaciae,Satyrium acaciae,IT,LC,P
Satyrium acaciae,Satyrium acaciae,MD,No Red List available,P
Satyrium acaciae,Satyrium acaciae,ME,No Red List available,P
Satyrium acaciae,Satyrium acaciae,MK,Unknown,P
Satyrium acaciae,Satyrium acaciae,PL,NT,P
Satyrium acaciae,Satyrium acaciae,RO,NT,P
Satyrium acaciae,Satyrium acaciae,RS,LC,P
Satyrium acaciae,Nordmannia acaciae,RU,No Red List available,P
Satyrium acaciae,Satyrium acaciae,SI,LC,P
Satyrium acaciae,Satyrium acaciae,SK,LC,P
Satyrium acaciae,Fixsenia acaciae,UA,LC,P
Satyrium esculi,Satyrium esculi,AD,LC,P
Satyrium esculi,Satyrium esculi,ES,NE,P
Satyrium esculi,Satyrium esculi,FR,LC,P
Satyrium esculi,Satyrium esculi,IT,LC,P
Satyrium esculi,Satyrium esculi,PT,No Red List available,P
Satyrium ilicis,Satyrium ilicis,AD,VU,P
Satyrium ilicis,Satyrium ilicis,AL,Unknown,P
Satyrium ilicis,Satyrium ilicis,AT,VU,P
Satyrium ilicis,Satyrium ilicis,BA,LC,P
Satyrium ilicis,Satyrium ilicis,BE,CR,P
Satyrium ilicis,Satyrium ilicis,BG,LC,P
Satyrium ilicis,Fixsenia ilicis,BY,Unknown,P
Satyrium ilicis,Satyrium ilicis,CH,EN,P
Satyrium ilicis,Satyrium ilicis,CZ,EN,P
Satyrium ilicis,Satyrium ilicis,DE,EN,P
Satyrium ilicis,Satyrium ilicis,DK,RE,Ex
Satyrium ilicis,Satyrium ilicis,EE,LC,P
Satyrium ilicis,Satyrium ilicis,ES,NE,P
Satyrium ilicis,Satyrium ilicis,FR,LC,P
Satyrium ilicis,Satyrium ilicis,GR,LC,P
Satyrium ilicis,Satyrium ilicis,HR,LC,P
Satyrium ilicis,Satyrium ilicis,HU,LC,P
Satyrium ilicis,Satyrium ilicis,IT,LC,P
Satyrium ilicis,Satyrium ilicis,LT,LC,P
Satyrium ilicis,Satyrium ilicis,LU,EN,P
Satyrium ilicis,Satyrium ilicis,LV,No Red List available,P
Satyrium ilicis,Fixsenia ilicis,MD,No Red List available,P
Satyrium ilicis,Satyrium ilicis,ME,No Red List available,P
Satyrium ilicis,Satyrium ilicis,MK,Unknown,P
Satyrium ilicis,Satyrium ilicis,NL,EN,P
Satyrium ilicis,Satyrium ilicis,PL,LC,P
Satyrium ilicis,Satyrium ilicis,PT,No Red List available,P
Satyrium ilicis,Satyrium ilicis,RO,VU,P
Satyrium ilicis,Satyrium ilicis,RS,LC,P
Satyrium ilicis,Nordmannia ilicis,RU,No Red List available,P
Satyrium ilicis,Satyrium ilicis,SE,NT,P
Satyrium ilicis,Satyrium ilicis,SI,LC,P
Satyrium ilicis,Satyrium ilicis,SK,VU,P
Satyrium ilicis,Fixsenia ilicis,UA,NT,P
Satyrium ledereri,Satyrium ledereri,GR,EN,P
Satyrium pruni,Satyrium pruni,AT,NT,P
Satyrium pruni,Satyrium pruni,BA,LC,P
Satyrium pruni,Satyrium pruni,BE,LC,P
Satyrium pruni,Satyrium pruni,BG,LC,P
Satyrium pruni,Satyrium pruni,BY,Unknown,P
Satyrium pruni,Satyrium pruni,CH,VU,P
Satyrium pruni,Satyrium pruni,CZ,NT,P
Satyrium pruni,Satyrium pruni,DE,LC,P
Satyrium pruni,Satyrium pruni,DK,RE,Ex
Satyrium pruni,Satyrium pruni,EE,LC,P
Satyrium pruni,Satyrium pruni,ES,NE,P
Satyrium pruni,Satyrium pruni,FI,LC,P
Satyrium pruni,Satyrium pruni,FR,LC,P
Satyrium pruni,Satyrium pruni,GB,EN,P
Satyrium pruni,Satyrium pruni,GR,NT,P
Satyrium pruni,Satyrium pruni,HR,LC,P
Satyrium pruni,Satyrium pruni,HU,LC,P
Satyrium pruni,Satyrium pruni,IT,NT,P
Satyrium pruni,Satyrium pruni,LT,LC,P
Satyrium pruni,Satyrium pruni,LU,LC,P
Satyrium pruni,Satyrium pruni,LV,No Red List available,P
Satyrium pruni,Satyrium pruni,MD,No Red List available,P
Satyrium pruni,Satyrium pruni,ME,No Red List available,P
Satyrium pruni,Satyrium pruni,MK,Unknown,P
Satyrium pruni,Satyrium pruni,PL,LC,P
Satyrium pruni,Satyrium pruni,RO,NT,P
Satyrium pruni,Satyrium pruni,RS,NT,P
Satyrium pruni,Nordmannia pruni,RU,No Red List available,P
Satyrium pruni,Satyrium pruni,SE,LC,P
Satyrium pruni,Satyrium pruni,SI,LC,P
Satyrium pruni,Satyrium pruni,SK,LC,P
Satyrium pruni,Fixsenia pruni,UA,LC,P
Satyrium spini,Satyrium spini,AD,VU,P
Satyrium spini,Satyrium spini,AL,Unknown,P
Satyrium spini,Satyrium spini,AT,NT,P
Satyrium spini,Satyrium spini,BA,LC,P
Satyrium spini,Satyrium spini,BE,DD,P
Satyrium spini,Satyrium spini,BG,LC,P
Satyrium spini,Fixsenia spini,BY,Unknown,P
Satyrium spini,Satyrium spini,CH,NT,P
Satyrium spini,Satyrium spini,CZ,VU,P
Satyrium spini,Satyrium spini,DE,VU,P
Satyrium spini,Satyrium spini,ES,NE,P
Satyrium spini,Satyrium spini,FR,LC,P
Satyrium spini,Satyrium spini,GR,LC,P
Satyrium spini,Satyrium spini,HR,LC,P
Satyrium spini,Satyrium spini,HU,LC,P
Satyrium spini,Satyrium spini,IT,LC,P
Satyrium spini,Satyrium spini,LT,LC,P
Satyrium spini,Fixsenia spini,MD,No Red List available,P
Satyrium spini,Satyrium spini,ME,No Red List available,P
Satyrium spini,Satyrium spini,MK,Unknown,P
Satyrium spini,Satyrium spini,PL,LC,P
Satyrium spini,Satyrium spini,PT,No Red List available,P
Satyrium spini,Satyrium spini,RO,NT,P
Satyrium spini,Satyrium spini,RS,LC,P
Satyrium spini,Nordmannia spini,RU,No Red List available,P
Satyrium spini,Satyrium spini,SI,LC,P
Satyrium spini,Satyrium spini,SK,LC,P
Satyrium spini,Fixsenia spini,UA,LC,P
Satyrium w-album,Satyrium w-album,AD,EN,P
Satyrium w-album,Satyrium w-album,AL,VU,P
Satyrium w-album,Satyrium w-album,AT,VU,P
Satyrium w-album,Satyrium w-album,BA,NT,P
Satyrium w-album,Satyrium w-album,BE,LC,P
Satyrium w-album,Satyrium w-album,BG,LC,P
Satyrium w-album,Fixsenia w-album,BY,Unknown,P
Satyrium w-album,Satyrium w-album,CH,LC,P
Satyrium w-album,Satyrium w-album,CZ,NT,P
Satyrium w-album,Satyrium w-album,DE,LC,P
Satyrium w-album,Satyrium w-album,DK,EN,P
Satyrium w-album,Satyrium w-album,EE,LC,P
Satyrium w-album,Satyrium w-album,ES,NE,P
Satyrium w-album,Satyrium w-album,FI,LC,P
Satyrium w-album,Satyrium w-album,FR,LC,P
Satyrium w-album,Satyrium w-album,GB,EN,P
Satyrium w-album,Satyrium w-album,GR,LC,P
Satyrium w-album,Satyrium w-album,HR,LC,P
Satyrium w-album,Satyrium w-album,HU,LC,P
Satyrium w-album,Satyrium w-album,IT,LC,P
Satyrium w-album,Satyrium w-album,LI,No Red List available,P
Satyrium w-album,Satyrium w-album,LT,LC,P
Satyrium w-album,Satyrium w-album,LU,VU,P
Satyrium w-album,Satyrium w-album,LV,No Red List available,P
Satyrium w-album,Fixsenia w-album,MD,No Red List available,P
Satyrium w-album,Satyrium w-album,ME,No Red List available,P
Satyrium w-album,Satyrium w-album,MK,Unknown,P
Satyrium w-album,Satyrium w-album,NL,CR,P
Satyrium w-album,Satyrium w-album,NO,VU,P
Satyrium w-album,Satyrium w-album,PL,LC,P
Satyrium w-album,Satyrium w-album,RO,VU,P
Satyrium w-album,Satyrium w-album,RS,LC,P
Satyrium w-album,Nordmannia w-album,RU,No Red List available,P
Satyrium w-album,Satyrium w-album,SE,NT,P
Satyrium w-album,Satyrium w-album,SI,LC,P
Satyrium w-album,Satyrium w-album,SK,LC,P
Satyrium w-album,Fixsenia w-album,UA,LC,P
Satyrus actaea,Satyrus actaea,AD,LC,P
Satyrus actaea,Satyrus actaea,ES,NE,P
Satyrus actaea,Satyrus actaea,FR,LC,P
Satyrus actaea,Satyrus actaea,IT,NT,P
Satyrus actaea,Satyrus actaea,PT,No Red List available,P
Satyrus ferula,Satyrus ferula,AL,Unknown,P
Satyrus ferula,Satyrus ferula,BA,NT,P
Satyrus ferula,Satyrus ferula,BG,VU,P
Satyrus ferula,Satyrus ferula,CH,NT,P
Satyrus ferula,Satyrus ferula,ES,NE,P
Satyrus ferula,Satyrus ferula,FR,LC,P
Satyrus ferula,Satyrus ferula,GR,LC,P
Satyrus ferula,Satyrus ferula,HR,LC,P
Satyrus ferula,Satyrus ferula,IT,LC,P
Satyrus ferula,Satyrus ferula,ME,No Red List available,P
Satyrus ferula,Satyrus ferula,MK,Unknown,P
Satyrus ferula,Satyrus ferula,RO,DD,P
Satyrus ferula,Satyrus ferula,RS,LC,P
Satyrus ferula,Satyrus ferula,RU,No Red List available,P
Satyrus ferula,Satyrus ferula,SI,VU,P
Satyrus virbius,Satyrus virbius,RU,No Red List available,P
Satyrus virbius,Satyrus virbius,UA,VU,P
Scolitantides orion,Scolitantides orion,AL,VU,P
Scolitantides orion,Scolitantides orion,AT,VU,P
Scolitantides orion,Scolitantides orion,BA,LC,P
Scolitantides orion,Scolitantides orion,BG,LC,P
Scolitantides orion,Scolitantides orion,BY,LC,P
Scolitantides orion,Scolitantides orion,CH,VU,P
Scolitantides orion,Scolitantides orion,CZ,VU,P
Scolitantides orion,Scolitantides orion,DE,EN,P
Scolitantides orion,Scolitantides orion,ES,NE,P
Scolitantides orion,Scolitantides orion,FI,EN,P
Scolitantides orion,Scolitantides orion,FR,LC,P
Scolitantides orion,Scolitantides orion,GR,LC,P
Scolitantides orion,Scolitantides orion,HR,NT,P
Scolitantides orion,Scolitantides orion,HU,LC,P
Scolitantides orion,Scolitantides orion,IT,LC,P
Scolitantides orion,Scolitantides orion,MD,No Red List available,P
Scolitantides orion,Scolitantides orion,ME,No Red List available,P
Scolitantides orion,Scolitantides orion,MK,NT,P
Scolitantides orion,Scolitantides orion,NO,CR,P
Scolitantides orion,Scolitantides orion,PL,CR,P
Scolitantides orion,Scolitantides orion,RO,NT,P
Scolitantides orion,Scolitantides orion,RS,LC,P
Scolitantides orion,Scolitantides orion,RU,No Red List available,P
Scolitantides orion,Scolitantides orion,SE,EN,P
Scolitantides orion,Scolitantides orion,SI,VU,P
Scolitantides orion,Scolitantides orion,SK,VU,P
Scolitantides orion,Scolitantides orion,UA,NT,P
Speyeria aglaja,Argynnis aglaja,AD,LC,P
Speyeria aglaja,Argynnis aglaja,AL,Unknown,P
Speyeria aglaja,Argynnis aglaja,AT,LC,P
Speyeria aglaja,Argynnis aglaja,BA,LC,P
Speyeria aglaja,Argynnis aglaja,BE,EN,P
Speyeria aglaja,Argynnis aglaja,BG,LC,P
Speyeria aglaja,Argynnis aglaja,BY,Unknown,P
Speyeria aglaja,Argynnis aglaja,CH,LC,P
Speyeria aglaja,Argynnis aglaja,CZ,NE,P
Speyeria aglaja,Argynnis aglaja,DE,NT,P
Speyeria aglaja,Argynnis aglaja,DK,EN,P
Speyeria aglaja,Mesoacidalia aglaja,EE,LC,P
Speyeria aglaja,Argynnis aglaja,ES,NE,P
Speyeria aglaja,Argynnis aglaja,FI,LC,P
Speyeria aglaja,Argynnis aglaja,FR,LC,P
Speyeria aglaja,Argynnis aglaja,GB,LC,P
Speyeria aglaja,Argynnis aglaja,GR,LC,P
Speyeria aglaja,Argynnis aglaja,HR,LC,P
Speyeria aglaja,Argynnis aglaja,HU,LC,P
Speyeria aglaja,Argynnis aglaja,IE,VU,P
Speyeria aglaja,Argynnis aglaja,IT,LC,P
Speyeria aglaja,Mesoacidalia aglaja,LI,No Red List available,P
Speyeria aglaja,Argynnis aglaja,LT,LC,P
Speyeria aglaja,Argynnis aglaja,LU,VU,P
Speyeria aglaja,Argynnis aglaja,LV,No Red List available,P
Speyeria aglaja,Argynnis aglaja,MD,No Red List available,P
Speyeria aglaja,Argynnis aglaja,ME,No Red List available,P
Speyeria aglaja,Argynnis aglaja,MK,Unknown,P
Speyeria aglaja,Argynnis aglaja,NL,CR,P
Speyeria aglaja,Argynnis aglaja,NO,LC,P
Speyeria aglaja,Argynnis aglaja,PL,LC,P
Speyeria aglaja,Argynnis aglaja,PT,No Red List available,P
Speyeria aglaja,Argynnis aglaja,RO,LC,P
Speyeria aglaja,Speyeria aglaja,RS,LC,P
Speyeria aglaja,Argynnis aglaja,RU,No Red List available,P
Speyeria aglaja,Argynnis aglaja,SE,LC,P
Speyeria aglaja,Argynnis aglaja,SI,LC,P
Speyeria aglaja,Argynnis aglaja,SK,LC,P
Speyeria aglaja,Argynnis aglaja,UA,LC,P
Spialia orbifer,Spialia orbifer,AL,Unknown,P
Spialia orbifer,Spialia orbifer,AT,RE,Ex
Spialia orbifer,Spialia orbifer,BA,LC,P
Spialia orbifer,Spialia orbifer,BG,LC,P
Spialia orbifer,Spialia orbifer,GR,LC,P
Spialia orbifer,Spialia orbifer,HR,LC,P
Spialia orbifer,Spialia orbifer,HU,LC,P
Spialia orbifer,Spialia orbifera,IT,LC,P
Spialia orbifer,Spialia orbifer,MD,No Red List available,P
Spialia orbifer,Spialia orbifer,ME,No Red List available,P
Spialia orbifer,Spialia orbifer,MK,Unknown,P
