"taxonID","locality","countryCode","threatStatus","establishmentMeans","source"
"red-lists-european-butterflies-checklist:taxon:2423374daa25a1852b2e4c13429f7241","Denmark","DK","NT","Breeding","Wind & Phil (2004)"
"red-lists-european-butterflies-checklist:taxon:2423374daa25a1852b2e4c13429f7241","Slovenia","SI","NT","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:2423374daa25a1852b2e4c13429f7241","Austria","AT","VU","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"red-lists-european-butterflies-checklist:taxon:2423374daa25a1852b2e4c13429f7241","Macedonia","MK","VU","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:2423374daa25a1852b2e4c13429f7241","Ukraine","UA","VU","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:2423374daa25a1852b2e4c13429f7241","Estonia","EE","LC","Breeding","Anu Tiitsaar (pers.comm.)"
"red-lists-european-butterflies-checklist:taxon:2423374daa25a1852b2e4c13429f7241","Romania","RO","RE","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:2423374daa25a1852b2e4c13429f7241","Czech Republic","CZ","VU","Breeding","Beneš and Konvicka (2017)"
"red-lists-european-butterflies-checklist:taxon:26a7444395dec1ef802daa6784fa802c","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:26a7444395dec1ef802daa6784fa802c","Portugal","PT","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:26a7444395dec1ef802daa6784fa802c","France","FR","NT","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:26a7444395dec1ef802daa6784fa802c","Italy","IT","NT","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:26d2b7556934659886a8581d2763a419","Macedonia","MK","VU","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Bosnia and Herzegovina","BA","LC","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Finland","FI","LC","Breeding","Kaitila et al. (2010)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Croatia","HR","LC","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Lithuania","LT","LC","Breeding","Rašomavicius (2007)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Norway","NO","LC","Breeding","Henriksen & Hilmo (2015)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Poland","PL","LC","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Romania","RO","LC","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Serbia","RS","LC","Breeding","Jakšic (2003); Popovic et al. (2017)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Sweden","SE","LC","Breeding","Ahrné et al. (2015)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Slovenia","SI","LC","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Ukraine","UA","LC","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Liechtenstein","LI","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Latvia","LV","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Moldova","MD","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Belgium","BE","NT","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","United Kingdom","GB","RE","Breeding","Fox et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Netherlands","NL","RE","Breeding","Bos et al. (2006)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Belarus","BY","Unknown","Breeding","Kulak & Yakovlev (2018)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Macedonia","MK","Unknown","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Czech Republic","CZ","VU","Breeding","Beneš and Konvicka (2017)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Denmark","DK","VU","Breeding","Wind & Phil (2004)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Albania","AL","Unknown","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Andorra","AD","LC","Breeding","Dantart & Jubany (2012)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Austria","AT","LC","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Bulgaria","BG","LC","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Switzerland","CH","LC","Breeding","Wermeille et al. (2014)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Germany","DE","LC","Breeding","Reinhardt & Bolz (2011)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Estonia","EE","LC","Breeding","Anu Tiitsaar (pers.comm.)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Greece","GR","LC","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Hungary","HU","LC","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Luxembourg","LU","LC","Breeding","Mestdagh et al. (2018)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Slovakia","SK","LC","Breeding","Hernik Kalivoda (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Portugal","PT","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:27b7f62f8bdaf918a10972ef9ea6c60d","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Luxembourg","LU","DD","Breeding","Mestdagh et al. (2018)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Finland","FI","EN","Breeding","Kaitila et al. (2010)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Belgium","BE","LC","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Estonia","EE","LC","Breeding","Anu Tiitsaar (pers.comm.)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Croatia","HR","LC","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Liechtenstein","LI","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Latvia","LV","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Moldova","MD","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Andorra","AD","NT","Breeding","Dantart & Jubany (2012)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Austria","AT","NT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Bosnia and Herzegovina","BA","NT","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Switzerland","CH","NT","Breeding","Wermeille et al. (2014)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Lithuania","LT","NT","Breeding","Rašomavicius (2007)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Sweden","SE","NT","Breeding","Ahrné et al. (2015)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Ukraine","UA","NT","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Denmark","DK","RE","Breeding","Wind & Phil (2004)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Netherlands","NL","RE","Breeding","Bos et al. (2006)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Macedonia","MK","Unknown","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Bulgaria","BG","VU","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Czech Republic","CZ","VU","Breeding","Beneš and Konvicka (2017)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Germany","DE","VU","Breeding","Reinhardt & Bolz (2011)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Hungary","HU","VU","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Norway","NO","VU","Breeding","Henriksen & Hilmo (2015)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Romania","RO","VU","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Slovenia","SI","VU","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Slovakia","SK","VU","Breeding","Hernik Kalivoda (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Poland","PL","NT","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Albania","AL","Unknown","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Belarus","BY","DD","Breeding","Kulak & Yakovlev (2018)"
"red-lists-european-butterflies-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004","Serbia","RS","LC","Breeding","Jakšic (2003); Popovic et al. (2017)"
"red-lists-european-butterflies-checklist:taxon:2856a607ef10d2c995f12d14d5140d48","Bulgaria","BG","LC","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:2856a607ef10d2c995f12d14d5140d48","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:2856a607ef10d2c995f12d14d5140d48","Greece","GR","LC","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:2856a607ef10d2c995f12d14d5140d48","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:2856a607ef10d2c995f12d14d5140d48","Bosnia and Herzegovina","BA","NT","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:2856a607ef10d2c995f12d14d5140d48","Italy","IT","NT","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:2856a607ef10d2c995f12d14d5140d48","Macedonia","MK","Unknown","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:2856a607ef10d2c995f12d14d5140d48","Serbia","RS","NT","Breeding","Jakšic (2003); Popovic et al. (2017)"
"red-lists-european-butterflies-checklist:taxon:2856a607ef10d2c995f12d14d5140d48","Albania","AL","Unknown","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:2896725d078d99cdea60d85bcb447915","Greece","GR","CR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Austria","AT","LC","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Bosnia and Herzegovina","BA","LC","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Belgium","BE","LC","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Bulgaria","BG","LC","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","United Kingdom","GB","LC","Breeding","Fox et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Greece","GR","LC","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Croatia","HR","LC","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Ireland","IE","LC","Breeding","Regan et al. (2010)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Lithuania","LT","LC","Breeding","Rašomavicius (2007)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Romania","RO","LC","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Slovenia","SI","LC","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Slovakia","SK","LC","Breeding","Hernik Kalivoda (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Ukraine","UA","LC","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Andorra","AD","LC","RegularMigrant","Dantart & Jubany (2012)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Switzerland","CH","LC","RegularMigrant","Wermeille et al. (2014)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Germany","DE","LC","RegularMigrant","Reinhardt & Bolz (2011)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Denmark","DK","LC","RegularMigrant","Wind & Phil (2004)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Finland","FI","LC","RegularMigrant","Kaitila et al. (2010)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Hungary","HU","LC","RegularMigrant","Ádám Korösi & Ádám Gór (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Luxembourg","LU","LC","RegularMigrant","Mestdagh et al. (2018)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Poland","PL","LC","RegularMigrant","Glowaciñski (2002); Sielezniew (pers. Comm)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Netherlands","NL","NE","Breeding","Bos et al. (2006)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Czech Republic","CZ","NE","RegularMigrant","Beneš and Konvicka (2017)"
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Cyprus","CY","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Latvia","LV","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Macaronesia_Azores","MA_AZ","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Macaronesia_CanaryIslands","MA_CA","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed","Macaronesia_MadeiraIslands","MA_MA","No Red List available","Breeding",
